,clean_text,clean_title,label
2469,"overturn the sale task on boats in rhode island has breed 2,000 companies, 7,000 line and close fitting to $2 one million million a year in sale activity.","repealing the sales tax on boats in rhode island has spawned 2,000 companies, 7,000 jobs and close to $2 billion a year in sales activity.",1
2470,says triton gingrich supports pardon for illegal immigrants.,says newt gingrich supports amnesty for illegal immigrants.,1
2471,"stopping point year, 244 surmise terrorists walk into accelerator pedal snitch and attempted to purchase a firearm; 223 were able to perplex the firearm.","last year, 244 suspected terrorists walked into gun shops and attempted to purchase a firearm; 223 were able to get the firearm.",1
2472,poll resultant from the preceding 35 years show up that say of the pairing speeches do not move presidential commendation numbers.,poll results from the past 35 years show that state of the union speeches do not move presidential approval numbers.,1
2473,suppose marco rubio voted to comport young people have it away as dreamers.,says marco rubio voted to deport young people known as dreamers.,0
2474,there's no ration in any of these bills.,there's no rationing in any of these bills.,0
2475,a bankers bill endorse by sean duffy and other family republican river could in reality require the internal gross military service to conduct audits of rape victims who buzz off an abortion.,a bill backed by sean duffy and other house republicans could actually require the internal revenue service to conduct audits of rape victims who get an abortion.,0
2476,obamacare order the fed government activity between you and your doctor.,obamacare puts the federal government between you and your doctor.,0
2477,the state-hired company that assess state-mandated scholarly person exams go away on craigslist to get tester to read our scholar essays.,the state-hired company that evaluates state-mandated student exams goes on craigslist to get examiners to read our students essays.,0
2478,peak overlook in sou west virginia is closer to eighter other state department capitals than to richmond.,pinnacle overlook in southwest virginia is closer to eight other state capitals than to richmond.,1
2479,dan gelber: on the platter against scholarship to help our destitute tiddler attend jewish private schools.,dan gelber: on the record against scholarships to help our needy children attend jewish private schools.,0
2480,saturdays charge reflect a disturbing trend. stack charge have get old hat since the old dominion technical school massacre in 2007. there have been loads of incident where threesome or more people have been fatally wounded. one c have died.,saturdays shootings reflect a disturbing trend. mass shootings have become commonplace since the virginia tech massacre in 2007. there have been dozens of incidents where three or more people have been fatally wounded. hundreds have died.,1
2481,articulate tax revenues are the downhearted they have been since world warfare ii.,says tax revenues are the lowest they have been since world war ii.,1
2482,enjoin barack obamas wellness care law will be the liberal job-killer ever.,says barack obamas health care law will be the biggest job-killer ever.,0
2483,"the be to follow out florida's assort size amendment so army for the liberation of rwanda has been ""$16 billion.""","the cost to implement florida's class size amendment so far has been ""$16 billion.""",1
2484,secretaire geithner has unexpended the option on the tabularize of vacate the dollar sign for a multinational currency.,secretary geithner has left the option on the table of abandoning the dollar for a multinational currency.,0
2485,"order scott walker cut support to topical anesthetic governance in wisconsin, conducive to the second-largest increase in violent criminal offense in the midwest.","says scott walker cut funding to local governments in wisconsin, contributing to the second-largest increase in violent crime in the midwest.",1
2486,says u.s. rep. martin heinrich spend a trillion of our assess dollar bill on a input for failed caller here and line overseas.,says u.s. rep. martin heinrich spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas.,0
2487,fcat exam account for less than ace percent of the instructional meter render during the year.,fcat tests account for less than 1 percent of the instructional time provided during the year.,0
2488,"order that accord to peerless economist, $1 of unemployment benefits promote the economy by $1.61.","says that according to one economist, $1 of unemployment benefits boosts the economy by $1.61.",0
2489,the health care bank note has sextuplet eld of costs against x eld of tax revenue.,the health care bill has six years of costs against 10 years of tax revenue.,1
2490,"despite foeman from national society for growth, society for emergence wisconsin has certify him for usa senate.","despite opposition from national club for growth, club for growth wisconsin has endorsed him for u.s. senate.",0
2491,obama set up a 10 percent revenue enhancement on tanning.,obama put a 10 percent tax on tanning.,1
2492,articulate sen. trick mccain has taken more money from palisade street than any other seated senator.,says sen. john mccain has taken more money from wall street than any other sitting senator.,1
2493,"just  calendar week ago, congressman hurd take leave his billet on the family committee on minuscule byplay saying that he was unable to find the fourth dimension to serve.","just two weeks ago, congressman hurd quit his post on the house committee on small business saying that he was unable to find the time to serve.",1
2494,obamacare elapse by just i suffrage in the senate. it wouldnt have elapse without print charles dudley warner vote.,obamacare passed by just one vote in the senate. it wouldnt have passed without mark warners vote.,1
2495,sound out robert adam hasners record includes requesting over $92.2 gazillion in earmarks.,says adam hasners record includes requesting over $92.2 million in earmarks.,1
2496,no i beta-tested healthcare.gov.,no one beta-tested healthcare.gov.,1
2497,"susie spike lee and her husband own xvii dwelling house crosswise the country and role their individual jet to lease vacations, and invest in fellowship like walmart, halliburton and geo group.","susie lee and her husband own 17 homes across the country and use their private jet to take vacations, and invest in companies like walmart, halliburton and geo group.",1
2498,"allege for the first clock in the history of the link states, the government stinger assess during wartime","says for the first time in the history of the united states, the government cut taxes during wartime",1
2499,says he litigate obamas environmental protection agency seven times.,says he sued obamas epa seven times.,1
2500,a work out cleaning woman will earn $7.70 on $10.,a working woman will earn $7.70 on $10.,1
2501,"even out when all other express agencies took cuts, gov. [nathan] deal increase teaching spending every year.","even when all other state agencies took cuts, gov. [nathan] deal increased education spending every year.",0
2502,"empire state of the south is now the th most thickly settled state department in the nation, run from the number 10 position in just quatern years.","georgia is now the eighth most populous state in the nation, moving from the number 10 position in just four years.",1
2503,"enunciate travis county sheriff greg hamilton has recognized $42,000 from strip-club occupy and $10,000 from local anaesthetic inebriant distributors.","says travis county sheriff greg hamilton has accepted $42,000 from strip-club interests and $10,000 from local alcohol distributors.",1
2504,"president of the united states obama will now own 60 percent of gm, and his trade union pal will own well nigh  percent.","president obama will now own 60 percent of gm, and his union buddies will own almost 20 percent.",1
2505,if upstate newfangled house of york tear from downstate the economical indicant of upstate newfangled house of york would be among the miserable in the country.,if upstate new york split from downstate the economic indicators of upstate new york would be among the lowest in the country.,1
2506,"say that since lawmakers acted, we have  newly businesses across texas doing helicopter squealer hunts.","says that since lawmakers acted, we have 130 new businesses across texas doing helicopter hog hunts.",0
2507,when new house of york gov. george eliot spitzer wanted to ply number one wood permit to those who are undocumented. (hillary clinton) suppose dont do it.,when new york gov. eliot spitzer wanted to provide drivers licenses to those who are undocumented. (hillary clinton) said dont do it.,1
2508,"golden state sunstein, chairperson obama's nominee for regulatory czar, ""wants to give effectual bear to animals so they can action you for run through meat.""","cass sunstein, president obama's nominee for regulatory czar, ""wants to give legal standing to animals so they can sue you for eating meat.""",1
2509,"gasoline prices have doubled because obama fight explore for department of energy in alaska. he chip in jillion of taxation dollars to solyndra, which then survive bankrupt. and he blank out the anchor pipeline. so we will all ante up more at the pump.","gas prices have doubled because obama opposed exploring for energy in alaska. he gave millions of tax dollars to solyndra, which then went bankrupt. and he blocked the keystone pipeline. so we will all pay more at the pump.",0
2510,californias recognition rating is the tough in the country.,californias credit rating is the worst in the country.,1
2511,the damage of gas was at $1.85 a gal when president barack obama study billet and has since nearly double because of his insurance,the price of gasoline was at $1.85 a gallon when president barack obama took office and has since nearly doubled because of his policies,0
2512,"articulate tsung dao lee leffingwell has been city manager of austin, lone star state for about as tenacious as sarah palin was regulator of alaska.","says lee leffingwell has been mayor of austin, texas for about as long as sarah palin was governor of alaska.",0
2513,"just in the past 10 years, college tutorship has increase xxviii percent.","just in the past 10 years, college tuition has increased 28 percent.",1
2514,"gov. (scott) zimmer has yet to create a job, he gives off trillion to his friends, and he acclivity taxis on make people.","gov. (scott) walker has yet to create a job, he gives away millions to his friends, and he raises taxes on working people.",0
2515,"because of chairperson barack obamas failure to fight line of work creation, the black unemployment order in ferguson, mo., is three multiplication gamy than the albumen unemployment rate.","because of president barack obamas failure to push job creation, the black unemployment rate in ferguson, mo., is three times higher than the white unemployment rate.",0
2516," pct of the multitude who voted on june 5, 2012, just didnt flavor comfy with the recall of the governor, damp any musical theme that wi is fully behind this zimmer frame agenda.","70 percent of the people who voted on june 5, 2012, just didnt feel comfortable with the recall of the governor, weakening any idea that wisconsin is fully behind this walker agenda.",1
2517,"a planetary house in dearborn, mich., for the onward motion of moslem schedule for united states says, allah be praised. united states we will putting to death you all and zip you can do to catch it.","a sign in dearborn, mich., for the advancement of islamic agenda for america says, allah be praised. america we will kill you all and nothing you can do to stop it.",0
2518,obama authorities planned the inflow of illegal alien nestling at the border.,obama regime planned the influx of illegal alien children at the border.,0
2519,"134,000 (criminal) alienate have been release by the (obama) organisation in just the past  years.","134,000 (criminal) aliens have been released by the (obama) administration in just the past two years.",1
2520,"enjoin if you are fritter away in the city of newark, you have over an  pct casual that youve been halt before an ordinary of  times.","says if you are shot in the city of newark, you have over an 80 percent chance that youve been arrested before an average of 10 times.",1
2521,"when it add up to taking trend in yobo budget times, wi state proletarian havent had to sacrifice.","when it comes to taking cuts in tough budget times, wisconsin state workers havent had to sacrifice.",0
2522,state donald trump has been verbalise about the choice of using a nuclear weapon system against our westerly european allies.,says donald trump has been talking about the option of using a nuclear weapon against our western european allies.,0
2523,mccain interpose on behalf of charles stuart keating with federal regulators... that take into account keating to stay on his fraudulence at an unbelievable cost to taxpayers.,mccain intervened on behalf of charles keating with federal regulators... that allowed keating to continue his fraud at an incredible cost to taxpayers.,1
2524,enunciate the internal department of labor relations panel tell apart boeing that it couldnt build a manufactory in to the south carolina because to the south carolina is a right-to-work state.,says the national labor relations board told boeing that it couldnt build a factory in south carolina because south carolina is a right-to-work state.,0
2525,"since newtown, more citizenry have conk out at the closing of a heavy weapon than we have suffer in afghanistan.","since newtown, more people have died at the end of a gun than we have lost in afghanistan.",1
2526,"the ruff wine maker go up charlottesville, va. is the largest wine maker on the e coast.","the trump winery near charlottesville, va. is the largest winery on the east coast.",0
2527,only eighteen per centum of speculate are accessible by transit for subway system atlanta residents. xxxiii per centum for those live in the city.,only 18 percent of jobs are accessible by transit for metro atlanta residents. 33 percent for those living in the city.,1
2528,"why would our president of the united states stopping point the embassy to the vatican? hopefully, it is not vengeance for catholic constitution pit obamacare.","why would our president close the embassy to the vatican? hopefully, it is not retribution for catholic organizations opposing obamacare.",0
2529,"with those first principles, it tolerate a mate comparable me to pay back in his motortruck and blend from one stop of the submit to the other; jump  points down and wound up  points onwards on election night.","with those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night.",1
2530,i have the ordinal unity show on nbc.,i have the no. 1 show on nbc.,1
2531,allege approximate joanne kloppenburg agreed to utilize a technicality to give a convicted sex wrongdoer a fresh hear because he didnt see the charge.,says judge joanne kloppenburg agreed to use a technicality to give a convicted sex offender a new hearing because he didnt understand the charge.,0
2532,"according to a governance supplier of pinch products, the disaster aid response squad was differentiate to be prepared to be spark off in the calendar month of oct for an irruption of ebola.","according to a government supplier of emergency products, the disaster assistance response team was told to be prepared to be activated in the month of october for an outbreak of ebola.",0
2533,that sumptuousness spirt was over the top. i invest it on ebay.,that luxury jet was over the top. i put it on ebay.,1
2534,thirty-five states have take over high-speed intercity rail off money.,thirty-five states have accepted high-speed intercity rail money.,1
2535,say hillary president clinton completely ignored lots and lots of call for for more certificate for the benghazi consulate.,says hillary clinton completely ignored dozens and dozens of requests for more security for the benghazi consulate.,1
2536,there is no certify to suffer the exact that guantanamo is practice as a recruiting cock for terrorists.,there is no evidence to support the claim that guantanamo is used as a recruiting tool for terrorists.,1
2537,pronounce obama has double over the stock securities industry from where we set off when he was sworn into spot,says obama has doubled the stock market from where we started when he was sworn into office,0
2538,on hold up the budget proposed by rep. apostle of the gentiles ryan,on supporting the budget proposed by rep. paul ryan,0
2539,"when i become governor, i hereditary a tumid deficit. you acknowledge what? we just change state that into the largest nimiety in virginia history.","when i became governor, i inherited a large deficit. you know what? we just turned that into the largest surplus in virginia history.",0
2540,my hold from youthful voters -- those  to xxiv -- in nov 2014 was for the most part unheard of for a republican.,my support from young voters -- those 18 to 24 -- in november 2014 was largely unheard of for a republican.,1
2541,obamacarerepresents the largest revenue enhancement increment in the account of the world.,obamacarerepresents the largest tax increase in the history of the world.,0
2542,"john the evangelist mccain pit bankruptcy trade protection for families ""who were only in bankruptcy because of checkup write down they couldn't pay.""","john mccain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",1
2543,"fifty fifty a 100 percent taxation on millionaires would only store quadruplet month of government operations, failing to seriously treat budget deficits and debt.","even a 100 percent tax on millionaires would only fund four months of government operations, failing to seriously address budget deficits and debt.",1
2544,thousand of westerner and americans are fighting with extremist in easterly syria and iraq.,thousands of westerners and americans are fighting with extremists in eastern syria and iraq.,1
2545,claims sovereign tourist court justice pity tough ginsburg said she prefers the south african physical composition over the united states constitution.,claims supreme court justice ruth bader ginsburg said she prefers the south african constitution over the united states constitution.,0
2546,says sir edmund percival hillary william jefferson clinton was literally present when we adjure the readjust button with soviet union just a few months after soviet union had infest georgia.,says hillary clinton was literally present when we pressed the reset button with russia just a few months after russia had invaded georgia.,1
2547,our internal debt ... is on traverse to surpass the size of our integral thriftiness ... in just ii more years.,our national debt ... is on track to exceed the size of our entire economy ... in just two more years.,1
2548,i will save revenue enhancement low and sheer them where i can. my opposing will raise them.,i will keep taxes low and cut them where i can. my opponent will raise them.,1
2549,"the internal revenue service register an $11,000 spleen against (allen) benjamin west for back taxes. three spleen were range on his home for unpaid bills, and a judge say benjamin west to ante up over $5,000 for past referable citation posting bills.","the irs filed an $11,000 lien against (allen) west for back taxes. three liens were placed on his home for unpaid bills, and a judge ordered west to pay over $5,000 for past due credit card bills.",1
2550,articulate we could have saved ourselves the be of work up the colin powell butte water reservoir.,says we could have saved ourselves the cost of building the powell butte water reservoir.,0
2551,allege he would have almost twice the actual know practice natural law greg abbott did on seemly lawyer general of texas.,says he would have almost twice the actual experience practicing law greg abbott did on becoming attorney general of texas.,1
2552,gubernatorial nominee maggie hassan underpin 33 revenue enhancement and fee increment as senate majority leader.,gubernatorial candidate maggie hassan supported 33 tax and fee increases as senate majority leader.,1
2553,order contender dominic chavez is a wrick perry republican lobbyist.,says challenger dominic chavez is a rick perry republican lobbyist.,0
2554,"if you guide into invoice all the multitude who are shin for work, or have just discontinue looking, the genuine unemployment rate is over fifteen percent.","if you take into account all the people who are struggling for work, or have just stopped looking, the real unemployment rate is over 15 percent.",1
2555,a congressional washing fold due to the fond government shutdown.,a congressional laundry closed due to the partial government shutdown.,1
2556,"state dred scott walker cut taxes for the wealthiest and prove taxes on 140,000 wisconsin river families.","says scott walker cut taxes for the wealthiest and raised taxes on 140,000 wisconsin families.",1
2557,"if you work 40 hr a workweek at the aim minimal remuneration of $10.10 an hour, you cause out of poverty.","if you work 40 hours a week at the proposed minimum wage of $10.10 an hour, you get out of poverty.",1
2558,"in matchless colorado hospital,  pct of newborn baby tested had marijuana in their system.","in one colorado hospital, 50 percent of newborns tested had marijuana in their system.",1
2559,"republican let in the blood related amendment in the republican party platform, which blackball abortion, eventide for rape victims.","republicans included the akin amendment in the republican party platform, which bans abortion, even for rape victims.",1
2560,"enounce that under metropolis council phallus randi shade, austin had the eminent metropolis debt per someone in texas.","says that under city council member randi shade, austin had the highest city debt per person in texas.",0
2561,everlasting income tax receipts are pass the administrations projections for this financial year anterior to sandy.,gross income tax receipts are exceeding the administrations projections for this fiscal year prior to sandy.,1
2562,"because of a local anesthetic variant of amendment 4, the taxpayer of st. pete beach have had to ante up one c of  in effectual bills.","because of a local version of amendment 4, the taxpayers of st. pete beach have had to pay hundreds of thousands in legal bills.",1
2563,"doctors, nurses, hospitals, even the pharmaceutical industry, (and) association for the advancement of retired persons enjoin that wellness reform wee smell out to do.","doctors, nurses, hospitals, even the pharmaceutical industry, (and) aarp say that health reform makes sense to do.",1
2564,barack obama bang che guevara.,barack obama loves che guevara.,0
2565,say betty sutton and home populist gutted medicare by $741 zillion to pay for obamacare.,says betty sutton and house democrats gutted medicare by $741 billion to pay for obamacare.,0
2566,ace out of four potbelly doesnt pay off a nickel in (federal income) taxes.,one out of four corporations doesnt pay a nickel in (federal income) taxes.,1
2567,were one of the only residential area in the state that didnt fall behind universe in the stopping point census.,were one of the only communities in the country that didnt lose population in the last census.,0
2568,i had five of my citizen that were drink down stopping point workweek because of border security problems.,i had five of my citizens that were killed last week because of border security problems.,1
2569,there were more chore red per calendar month in the live three month under chief executive pubic hair than in the past three month under chief executive obama.,there were more job losses per month in the last three months under president bush than in the past three months under president obama.,1
2570,read the america election system is rigged.,says the u.s. election system is rigged.,0
2571,or and the fed administration now have more than one million acres of sunburn res publica and jillion of corner are being left to rot.,oregon and the federal government now have more than one million acres of burnt land and millions of trees are being left to rot.,1
2572,this (independent requital consultive board) circuit card can ration charge and deny sealed medicare treatments so washington can fund more uneconomical spending.,this (independent payment advisory board) board can ration care and deny certain medicare treatments so washington can fund more wasteful spending.,0
2573,the cheerleaders for the dallas cowhand have think about more troops in the planetary than bobfloat hope.,the cheerleaders for the dallas cowboys have entertained more troops in the world than bob hope.,0
2574,"scarey fact about our subject debt. in 1791 it was $75 million. today, it boost by that add up in about an hour.","scary fact about our national debt. in 1791 it was $75 million. today, it rises by that amount in about an hour.",1
2575,says he earn the highest possible credit military rating as dos treasurer.,says he earned the highest possible credit ratings as state treasurer.,1
2576,"xv years ago, you couldnt flush get a pizza deport in that neighborhood.","fifteen years ago, you couldnt even get a pizza delivered in that neighborhood.",0
2577,"romneycare is a top-down, government-run wellness guardianship system.","romneycare is a top-down, government-run health care system.",0
2578,the capitol building rotunda was actually made to ask in the the great unwashed in and to suit protests.,the capitol rotunda was actually made to invite the people in and to accommodate protests.,1
2579,i state  long time agone that the fannie and freddie thing was a very serious job and we had to wreak on it.,i said two years ago that the fannie and freddie thing was a very serious problem and we had to work on it.,0
2580,says he has yet to gravel a response from barack obama to his aug 2010 varsity letter fix mete security measure requests.,says he has yet to get a response from barack obama to his august 2010 letter making border security requests.,0
2581,more preschooler are shot suddenly each year than patrol military officer are in the line of duty.,more preschoolers are shot dead each year than police officers are in the line of duty.,1
2582,the health precaution reform practice of law melt off the shortage by nearly $1.2 trillion over the adjacent two decades.,the health care reform law reduces the deficit by nearly $1.2 trillion over the next two decades.,1
2583,read hillary bill clinton rub out all of her emails flush though they were subject to recall and followup by congress.,says hillary clinton erased all of her emails even though they were subject to recall and review by congress.,0
2584,"over 214,000 doc choose out of obamacare exchanges.","over 214,000 doctors opt out of obamacare exchanges.",0
2585,the 2011-13 state budget cuts boilersuit funding for world schools by $1.6 trillion,the 2011-13 state budget cuts overall funding for public schools by $1.6 billion,0
2586,american english havent had a raise in xv years.,americans havent had a raise in 15 years.,1
2587,enunciate a $12.5 trillion incentive deal she okay for abbott laboratories contained strong aegis for taxpayers if line creation finish were not met.,says a $12.5 million incentive deal she approved for abbott laboratories contained strong protections for taxpayers if job creation goals were not met.,0
2588,"we had bipartizan legislation that stupefy through the us senate that would have prevented bonus corresponding aig's ""and then somehow enigmatically disappeared.""","we had bipartisan legislation that got through the senate that would have prevented bonuses like aig's ""and then somehow mysteriously disappeared.""",1
2589,the united state of matter has one of the highest incorporated taxation stag in the world.,the united states has one of the highest corporate tax rates in the world.,1
2590,"barack (obama) has unity of his swelled help in condition of funding, the exelon corporation, which has drop  of one dollar bill prove to make yucca mountain the waste depository.","barack (obama) has one of his biggest supporters in terms of funding, the exelon corporation, which has spent millions of dollars trying to make yucca mountain the waste depository.",1
2591,bill stanford white is discriminating. atomic number  charter jobs from african americans and cave in them to his friends.,bill white is discriminating. hes taking jobs from african americans and giving them to his friends.,0
2592,a legacy of tax and adopt crippled the saving we inherited two age ago.,a legacy of taxing and borrowing crippled the economy we inherited two years ago.,0
2593,the arizona province plank of educations failure to paper teachers whose corroboration have been repeal or set aside ... resulted in the last of a student.,the arizona state board of educations failure to report teachers whose certifications have been revoked or suspended ... resulted in the death of a student.,1
2594,jurisprudence enforcement in the province of arizona supports the state's newfangled immigration law.,law enforcement in the state of arizona supports the state's new immigration law.,1
2595,"charlie crist ""bizarrely vetoed"" $9.7  for a didactics infirmary at the university of sunshine state ""despite having antecedently contend the budget call for had merit.""","charlie crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the university of florida ""despite having previously argued the budget request had merit.""",1
2596,"obama creates young revenue enhancement on christmas trees, fees grow passed on to consumers.","obama creates new tax on christmas trees, fees get passed on to consumers.",0
2597,that fifty nine sectionalization in philly had no right to vote for romney in 2012 is (a) numerical and statistical impossibility.,that 59 divisions in philly had no votes for romney in 2012 is (a) mathematical and statistical impossibility.,0
2598,about  percentof republicans countrywide ...dont cogitate donald outflank is the right guy to make on hillary william jefferson clinton in november.,about 70 percentof republicans nationwide ...dont think donald trump is the right guy to take on hillary clinton in november.,1
2599,state barack obama has done for from blaming george iii w. vannevar bush to plagiarizing george iii w. bush.,says barack obama has gone from blaming george w. bush to plagiarizing george w. bush.,0
2600,fair sex still make about  penny for every dollar a man bring in for working the same job.,women still earn about 77 cents for every dollar a man earns for working the same job.,0
2601,donald trump card says all mexican are rapists.,donald trump says all mexicans are rapists.,0
2602,put up talker nancy pelosi state this week that the democrats have to authorize their atrocious wellness upkeep bill so that the american language mass can actually find out what's in it.,house speaker nancy pelosi said this week that the democrats have to pass their terrible health care bill so that the american people can actually find out what's in it.,1
2603,2008: unions spend $400 one thousand thousand to elect obama.,2008: unions spent $400 million to elect obama.,0
2604,says texas high up school graduate must buy the farm algebra ii to be eligible for automatic admission to tell world universities.,says texas high school graduates must pass algebra ii to be eligible for automatic admission to states public universities.,0
2605,"israel in the final stage triplet workweek haskilled more palestinian arab children, more than 200, than the total number of israeli soldier shoot down in military machine operations since 2006.","israel in the last three weeks haskilled more palestinian children, more than 200, than the total number of israeli soldiers killed in military operations since 2006.",1
2606,our commencement rate is the gamy it's ever been.,our graduation rate is the highest it's ever been.,1
2607,"terrorist detainee were not cut through by the geneve convention. they were outlawed combatants. and under those circumstances, they were not entitle to the pattern kind of courtesy and treatment.","terrorist detainees were not covered by the geneva convention. they were unlawful combatants. and under those circumstances, they were not entitled to the normal kinds of courtesies and treatment.",0
2608,"pronounce patrick murphy supports a gun ban on normally possess semi-automatic firearms used for hunting, unpaid shot and ego defense.","says patrick murphy supports a gun ban on commonly owned semi-automatic firearms used for hunting, recreational shooting and self defense.",1
2609,"there are many bailiwick that suggest that the longer masses induce unemployment insurance, it provides some deterrence to work.","there are many studies that indicate that the longer people get unemployment insurance, it provides some disincentive to work.",1
2610,"says madonna martha jane burke 2007-09 state of matter budget had a revenue enhancement hike of $1.8  -- cost every man, woman and nipper in the state of matter an extra $310.","says mary burkes 2007-09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.",0
2611,"under current law, if you start on a geological dating internet site and you enounce youre thirty two and youre actually 42, youve attached a misdemeanor.","under current law, if you go on a dating website and you say youre 32 and youre actually 42, youve committed a misdemeanor.",1
2612,the advise upraise for the norcross urban center council would put option it in descent with other liked-sized communities.,the proposed raises for the norcross city council would put it in line with other liked-sized communities.,1
2613,"there has neer been a decease do by a [commercial nuclear] nuclear reactor in the unite states, even when trinity mile island give out in the 1970s.","there has never been a death caused by a [commercial nuclear] reactor in the united states, even when three mile island failed in the 1970s.",1
2614,"obama exhausted ""40 percentage of the political action committee money, 43 percentage to be exact, on iowa, new hampshire, silver state and dixieland carolinas politicians.""","obama spent ""40 percent of the pac money, 43 percent to be exact, on iowa, new hampshire, nevada and south carolina politicians.""",1
2615,"for the first fourth dimension in history, my government activity posts our edward douglas white jr house visitant online.","for the first time in history, my administration posts our white house visitors online.",1
2616,enounce texas rank last in the percentage of residents with mellow school diplomas.,says texas ranks last in the percentage of residents with high school diplomas.,1
2617,the climate hasnt warm in quite a a few years. that is turn out scientifically.,the climate hasnt warmed in quite a few years. that is proven scientifically.,0
2618,enjoin robert the bruce springsteen played in 1975 at seton asaph hall university in south orangish at walsh gym.,says bruce springsteen played in 1975 at seton hall university in south orange at walsh gym.,1
2619,"in the drop of 2009, only 21 percent of texas highschool schooling fine tune inscribe in a four-year public university.","in the fall of 2009, only 21 percent of texas high school graduates enrolled in a four-year public university.",1
2620,a north carolina study turn out that probably over a meg citizenry vote doubly in (the 2012) election.,a north carolina study proves that probably over a million people voted twice in (the 2012) election.,0
2621,tarpon springtime exact its homeless to st. petersburg.,tarpon springs takes its homeless to st. petersburg.,0
2622,the boilers suit fact about illegal in migration is that its not actually vex worse.,the overall fact about illegal immigration is that its not actually getting worse.,1
2623,allege edmund hillary clinton has been in business office and in government foresightful than anybody else execute here tonight.,says hillary clinton has been in office and in government longer than anybody else running here tonight.,0
2624,more people are quail at after illicitly crossing the u.s.-mexico frame a calendar week than are born in lone star state each week.,more people are apprehended after illegally crossing the u.s.-mexico border a week than are born in texas each week.,1
2625,"for more than xxx year after world state of war ii, there was a unwavering decrease in us government debt as a percentage of gross house servant product.","for more than 30 years after world war ii, there was a steady reduction in u.s. debt as a percentage of gross domestic product.",1
2626,"while i was working on those street learn those ethnic music see their jobs budge overseas, you were a bodied attorney sitting on the plank at wal-mart.","while i was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at wal-mart.",1
2627,the joined united states department of state sends $300 billion -- one half our trade shortage -- overseas for crude oil to unstable and uncongenial regimes.,the united states sends $300 billion -- half our trade deficit -- overseas for oil to unstable and unfriendly regimes.,1
2628,our universe has grown from about 1 million in the seventies to nigh sevener million today.,our population has grown from about 1 million in the 1970s to almost 7 million today.,1
2629,says its estimated that three hundred babe a year are sent home base from the hospital with an unrecognised inborn essence defect; it is the most commons parentage defect in america.,says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect; it is the most common birth defect in america.,1
2630,"since president of the united states obama hire office, accelerator prices have gone up 67 percent.","since president obama took office, gas prices have gone up 67 percent.",1
2631,wrench scott tried to whip civilise funding by $3.3 billion.,rick scott tried to slash school funding by $3.3 billion.,1
2632,the wellness care reform bill would take in it mandate dead require that every five long time people in medicare have a required counselling sitting that will evidence them how to end their biography sooner.,the health care reform bill would make it mandatory absolutely require that every five years people in medicare have a required counseling session that will tell them how to end their life sooner.,0
2633,"before act 10, the total price of world sector employee use was twenty nine percent high than that in the private sector. after the act, its hush twenty two percent higher.","before act 10, the total cost of public sector employees employment was 29 percent higher than that in the private sector. after the act, its still 22 percent higher.",0
2634,"when chairman franklin d. roosevelt pop mixer security, it only touch widow woman and orphans, and when medicare began, it was a modest program.","when president franklin d. roosevelt started social security, it only affected widows and orphans, and when medicare began, it was a small program.",0
2635,the shortfall was on track to top $1 zillion the class i involve office.,the deficit was on track to top $1 trillion the year i took office.,1
2636,we pay off down the debt for quaternion class -- pay off down $600 zillion on the subject debt.,we paid down the debt for four years -- paid down $600 billion on the national debt.,1
2637,a vast majority of the production in the unify states comes from diminished fencesitter crude and vaunt companies.,a vast majority of the production in the united states comes from small independent oil and gas companies.,1
2638,"as division of legislative agitate over miscarriage rights,mike coffman co-sponsored a handbill to redefine rape.","as part of legislative fights over abortion rights,mike coffman co-sponsored a bill to redefine rape.",1
2639,"an army report stated allen west do illegal acts, deserved court of justice martial, face 11 eld in prison.","an army report stated allen west performed illegal acts, merited court martial, faced 11 years in prison.",1
2640,"articulate each class some 30,000 hoi polloi in the united state department become flat as a result of gunfire, and about 80,000 hoi polloi are wounded.","says each year approximately 30,000 people in the united states die as a result of gunfire, and about 80,000 people are wounded.",1
2641,"in this city, there hasnt been a bowl thats last more than twenty seven years.","in this city, there hasnt been a stadium thats lasted more than 27 years.",1
2642,"when he help as governor, schwarzenegger bear on more shoot down than any other gubernatorial organisation in california history.","when he served as governor, schwarzenegger preserved more land than any other gubernatorial administration in californias history.",1
2643,"more multitude are ram under the tempt of drugs than are ram under the tempt of alcohol. a recent epoch roadside appraise showed that sixteen per centum of the multitude tested, time tested irrefutable for outlaw or lawful drugs. thats importantly higher than alcohol.","more people are driving under the influence of drugs than are driving under the influence of alcohol. a recent roadside survey showed that 16 percent of the people tested, tested positive for illicit or licit drugs. thats significantly higher than alcohol.",1
2644,"enunciate sunshine state u.s. reps. corrine brown, alcee hastings and frederica robert woodrow wilson are socialists.","says florida u.s. reps. corrine brown, alcee hastings and frederica wilson are socialists.",0
