,clean_text,clean_title,label
2121,gp bill pays six years program decade revenue highest costs concentrated second five years,house health care bill pays six years program decade revenue heaviest costs concentrated second five years,1
2122,simply outrageous president bush funding national institutes health essentially cut,outrageous president bush national institutes health basically decreased funding,0
2123,kathryn starkey agreed historic rise vat liberal democrats,kathryn starkey joined forces liberal democrats historic sales tax hike,0
2124,prices rising unemployment rising,prices going unemployment continuing go,1
2125,texas uninsured residents according figures,says texas nations uninsured residents,0
2126,th nation graduation rate,th nation graduation rate,1
2127,welcome houston diverse city america,welcome #houston #diverse city #america,1
2128,white house three salaried calligraphers earn   one director national security earns,white house three staff calligraphers making   one national security director makes,0
2129,maggie hassan female governor country,says maggie hassan female governor country,0
2130,thomas paine wrote duty patriot protect country government,thomas paine wrote duty patriot protect country government,0
2131,put money washington county transportation budget bicycle pedal projects watch time history washington county,weve dedicated money washington countys transportation budget bike ped projects watch time history washington county,1
2132,radiation emitted new tsa body scanners equivalent flight time three minutes say  feet,radiation coming new tsa body scanners equivalent three minutes worth air travel anybody say  feet,1
2133,rules presidential debate  election bill clinton would onstage,fox news presidential debate rules place the electionbill clinton wouldnt beenon stage,0
2134,us senate candidate todd kirkpatrick right part womans body way shutting pregnancy occur event rape,us senate candidate todd akin partly right womans body way shutting pregnancy doesnt occur shes raped,0
2135,american academy pediatrics supports ban firearms,american academy pediatrics supports banning guns,1
2136,barbara boxer voted slash spending medical services  billion  cuts costly hospitals nursing homes could discontinue medical care altogether,barbara boxer voted cut spending medicare benefits  billion cuts costly hospitals nursing homes could stop taking medicare altogether,0
2137,global warming hoax,global warming hoax,0
2138,says brought chi manufacturing business china back texas,says brought chi manufacturing business china back texas,0
2139,year blackstone valley community college became first public school rhode island history allow  percent elementary school students read write,year blackstone valley mayoral academy became first public school rhode island history  percent elementaryage students proficient reading state assessments,1
2140,emissions restrictions act mean loss  million jobs,capandtrade bill mean  million jobs lost,0
2141,new health care law shatters small businesses billions fines,new health care law crushes small businesses billions penalties,0
2142,fact although president opposed abortion last eight years abortions gone abortion barackobama president illinois democrat      tv interview megachurch pastor rick warren lake forest calif json true jobs lost lost economic policies put place effect economyjobaccomplishmentsjobsstimulus barackobama president illinois democrat      interview daily show jon stewart,fact although president opposed abortion last eight years abortions gone abortion barackobama president illinois democrat      tv interview megachurch pastor rick warren lake forest calif json true jobs lost lost economic policies put place effect economyjobaccomplishmentsjobsstimulus barackobama president illinois democrat      interview daily show jon stewart,0
2143,european american households waste  times food person africa,europe us households waste  times food person africa,1
2144,filibuster said failed vote nominate chuck hagel defense secretary,says failed cloture vote nominating chuck hagel defense secretary filibuster,0
2145,every school would negatively affected education stability fund tapped,says every school negatively impacted education stability fund tapped,1
2146,virginia ranked th job creation kaines administration  rose third place  mcdonnell office,virginia ranked th job creation  gov tim kaine moved third  mcdonnell office,1
2147,first member congress call barack obama socialist,first member congress call barack obama socialist,0
2148,part increase costs higher education due decline government support governor walker spend corrections higher education,part increase cost higher education state support dropped spend governor walker corrections higher education,1
2149,dependence foreign oil send billion dollars abroad every day,send billion dollars foreign countries every day addiction foreign oil,1
2150,since took office increased va budget  percent,since came office increased va budget  percent,1
2151,sotomayor believes gender race ethnicity influence decisions make bench,sotomayor thinks ones sex race ethnicity ought affect decisions one renders bench,1
2152,south korea pay united states us troops protect country,south korea doesnt pay united states us troops protect country,0
2153,time leftleaning senate barack obama passed tax cuts hardworking families,illinois senate barack obama passed tax cuts hardworking families,1
2154,two mass shootings america since  taken place gunfree zones,every one mass shootings except two america since  gunfree zones,1
2155,says us cede seven alaskan islands russia,says us giving seven alaskan islands russia,0
2156,rick scott says increased property taxes,says rick scott raised property taxes,0
2157,mitt romney said let foreclosures start bottom,mitt romney said let foreclosures hit bottom,1
2158,military says accounts  percent floridas economy,says military accounts  percent floridas economy,1
2159,passage constitution called emoluments clause states one spouses may take money foreigners hillary clinton must guilty   counts one count alone,theres section constitution called emoluments clause says one spouses take money foreigners hillary clinton guilty   counts one charge,0
2160,woman named best teacher year  fired milwaukee public schools year seniority tenure law eliminated  changes,woman named wisconsins  outstanding teacher year laid milwaukee public schools year seniority tenure rules eliminated act  changes,1
2161,medicaid expansion could cost virgin community  billion year,medicaid expansion could cost commonwealth virginia  billion year,0
2162,islamic state small could fill park charleston wis,islamic state small couldnt fill doubleaballpark charleston va,0
2163,evidence poor people likely abuse drugs socioeconomic group,evidence poor people abuse drugs frequently socioeconomic group,0
2164,wisconsin midwests,wisconsin midwest personal income growth year,1
2165,democrats health care bill would provide free health care illegal immigrants,democrats health care bills would provide free health care illegal immigrants,0
2166,applying job probability   unfairly denied job everyone forced use everify,apply job chances   going denied job unfairly everybody forced use everify,0
2167,politicians want impose new taxes many foods,politicians want put new taxes lot groceries,1
2168,says time secretary state never received broadcast material marked classified,says never received sent material marked classified private email server whilesecretary state,0
2169,united states every major battle vietnamware every single one,united states every major battle vietnam war every single one,1
2170,kid growing city milwaukee averaged  murders year across city record number,growing kid city milwaukee averaged  homicides year entire city record number,0
2171,says gasoline costs  gallon,says gas costs  gallon,0
2172,opponent attacked first day campaign medicare medicare benefits claim turned false,opponent day one campaign attacked medicare medicare advantage claim found false,1
2173,al franken said almost exactly trump said john mccains military record,al franken said almost exactly trump said john mccains military record,1
2174,veteran unemployment actually lower general populace higher came office,veterans unemployment actually lower general population higher came office,1
2175,recent years house sponsored legislation would increase spending  percent,recent years rep latourette sponsored legislation would increase spending  percent,0
2176,city employees received pay rise eight years,city atlanta employees raises eight years,0
2177,republicans approved  times tax breaks people earning  million average middle class,republicans approved  times larger tax breaks people making  grand average middleclass person,1
2178,ninetynine percent voters support hunting,nj voters support hunting,0
2179,forty employees serving president barack obama owe  back taxes,forty aides serve president barack obama owe  back taxes,1
2180,us senate candidate tommy thompson admits washington dc turned insider sold influence make millions powerful special interests,says us senate candidate tommy thompson admitted washington dc changed insider selling influence make millions powerful special interests,0
2181,factories opening doors fastest rate nearly two decades,factories opening doors fastest pace almost two decades,1
2182,homicides risen new york city,new york city murders,0
2183,obama requested  million earmarks literally  million every day hes congress,obama asked million earmarks literally million every day hes congress,1
2184,says ronald reagan repeatedly spoke irresponsible would allow full faith creditworthiness united states compromised way,says ronald reagan repeatedly talked irresponsible would allow full faith credit united states impaired kind way,1
2185,cut record  billion state budget,cut record  billion state budget,1
2186,come across usmexican border,isis coming usmexico border,0
2187,every single scientist tells global warming happening fault amass another group reports say exactly opposite,every single scientist tells global warming happening faulti stack another group reports say opposite,0
2188,ninetyfour percent employers believe state right track majority say grow businesses,says  percent wisconsin employers think state heading right direction majority say grow companies,1
2189,hillary clintons plan raise taxes even double taxes,says hillary clintons plan going raise taxes even double taxes,0
2190,millions americans pay get less obamacare,millions americans paying getting less obamacare,0
2191,president barack obama took office  largest democratic majority congress since lyndon johnson,took office  president barack obama biggest democratic majorities congress since lyndon johnson,0
2192,sen mccains economic plan includes nearly  billion tax breaks oil companies tax breaks  million middleclass families,sen mccains economic plan gives nearly billion tax breaks oil companies doesnt provide tax relief million middleclass families,0
2193,says barack obama gets nominees confirmed faster president george bush time second term,says barack obama getting nominees confirmed faster president george bush time second term,0
2194,obama promised halve deficit,says obama promised cut deficit half,1
2195,democratic state senators rammed multibilliondollar tax increase without public participation within  hours,democratic wisconsin state senators rammed billiondollar tax hike  hours public input,1
2196,ninety percent americans want national background checks close loopholes,americans want national background checks close loopholes,1
2197,dozens artists including justin timberlake jay rihanna cancelling stevie wonder concerts florida protest stand ground,dozens artists including justin timberlake jay rihanna canceling florida shows like stevie wonder protest stand ground,0
2198,program immigrants come bring million dollars get green card want create jobs,program immigrants come bring million dollars order get green card theyre going create jobs,0
2199,newt gingrich says contract lobbyists freddy mac,says newt gingrichs contract lobbyists freddie mac,1
2200,privatization social security bad idea george bush proposed today bad idea sen mccains campaign went even suggested reducing adjustments cost living raising retirement age,privatizing social security bad idea george bush proposed bad idea today sen mccains campaign went even  suggesting  cut costofliving adjustments raise retirement age,0
2201,deportation illegal immigrants,deporting illegal immigrants,1
2202,countries bankrupt,countrys bankrupt,0
2203,spend staggering amount money health care  trillion almost twice much country per person,spend staggering amount money health care trillion almost twice much country per person,1
2204,prevention saves money,preventive care saves money,0
2205,connie mack cosponsored bill would take third social security trust funds individual accounts seniors invest stock market,says connie mack iv cosponsored bill take third social security trust fund  give individual accounts senior citizens invest stock market,0
2206,national guard seen floods midwest cannot operate effectively could spoke national guard officials fifteen  helicopters region abroad floods,national guard saw midwest flooding cant function effectively could talking national guard representatives fifteen  helicopters region overseas flooding,0
2207,fulton county successfully reduced number pregnancies among  yearolds,fulton county successfully reduced number pregnancies among  yearolds,1
2208,says texas house record number new members ranks,says texas house record number new members joining ranks,1
2209,according new york times democrats cutting  million state budget improve information technology,says democrats cut  million state budget information technology improvements,0
2210,austins pease elementary school established texas constitution,austins pease elementary school created part texas constitution,0
2211,pretty proud man stage ever job private sector,pretty proud guy stage ever job private sector,0
2212,tax rate demanded president barack obama lower mandatory rate millionaires  millionaires also people earning,percent tax rate called president barack obamas proposed buffett rule lower prescribed tax rate millionaires already  millionaires people making,1
2213,rep yoho said africanamericans get threefifths vote,says us rep ted yoho said african americans given threefifths vote,0
2214,need separate prescription database pharmacies already set database,dont need separate prescription drug database  pharmacies already database place,0
2215,small business district needed  different permits fees expand,small business district needed  different permits fees able expand,1
2216,us department defense spends  million annually prostate cancer research  million ovarian cancer research  million breast cancer research,us department defense spends  million year prostate cancer research  million year ovarian cancer research  million year breast cancer research,1
2217,fact nothing obamacare forcing people health plans,fact nothing #obamacare forces people health plans,0
2218,mr hayworth voted congress became registered lobbyist paid thousands florida corporation lobby committee belonged,jd hayworth voted congress became registered lobbyist paid thousands florida corporation lobby committee used serve,1
2219,percent doctors support use medical marijuana,percent doctors support use medical marijuana,0
2220,education department officials investigating virginia tech rampage get car drive blacksburg speak police chief university president anyone else,department education officials investigating virginia tech shootings gotten car driven blacksburg talk police chief university president anyone else,1
2221,dealing government frankly reluctant enforce immigration act,dealing administration quite frankly shown reluctance enforce immigration law,1
2222,social security passed sorts lawsuits legal battle new health care law,social security passed kinds lawsuits legal battle new health care law,1
2223,damascus would bring significant tax savings,says damascus disincorporation would produce significant tax savings,0
2224,scott walker opposed plan help students refinance student loans,scott walker opposed plan help wisconsin students refinance student loans,0
2225,lee zeldin missed    veterans affairs hearings,lee zeldin missed rds veterans affairs hearings,0
2226,elections since  leader,elections chairman since,1
2227,percent traffic,percent traffic,1
2228,arizona one half border patrol agents per  square miles,arizona one half border patrol agents per every  square miles,0
2229,mccain says cant timeline withdrawing troops iraq,mccain says cant  timelines draw troops iraq,1
2230,wisdom means every dollar man earns woman earns  cents,wisconsin woman earns  cents every  man earns,1
2231,financial train wreck taxpayers  gasoline tax property tax taxes seniors,loranne ausleys financial train wreck taxpayers  pushing gas taxes property taxes taxes seniors,0
2232,food prices risen significantly last year,grocery prices risen significantly past year,0
2233,sen kay bailey hutchisons concession speech came less  percent precincts tallied,sen kay bailey hutchisons concession speech came less  percent precincts counted,1
2234,think came florida didnt actively raise funds,think came florida one time  werent actively fundraising,0
2235,canadianborn cruz double passport,canadianborn ted cruz double passport,0
2236,holly turner says hasnt voted five straight republican primaries,says holly turner failed vote five straight republican primaries,1
2237,white house budget bring domestic discretionary spending lowest share economy since donald trump took office,white house budget plan bring domestic discretionary spending lowest share economy since dwight eisenhower president,1
2238,california governor says yes poisoning children mercury aluminum vaccines,california governor says yes poisoning children mercury aluminum vaccines,0
2239,donald trump says outlined policy reads like kremlin wish list,says donald trump outlined policies read like kremlin wish list,1
2240,first time congress passed legislation limit federal funding abortion victims violent rape said congressmen paul ryan todd greenblatt cosponsored legislation,says congressmen paul ryan todd akin cosponsored legislation limit federal funding abortion victims forcible rape,1
2241,hillary clinton wants abolish second amendment,sayshillary clinton wants abolish second amendment,0
2242,fewer half poorest american households home internet subscription,less half poorest american households home internet subscription,1
2243,said democratic candidate attorney general represented entire state georgia,said democratic candidate state attorney general represented entire state georgia,0
2244,years enough muslim voters us elect president,years enough muslim voters us elect president,0
2245,past four years average wages barely budged,past four years average wages barely budged,1
2246,donald trump protester speaks paid  protest trump rally,donald trump protester speaks paid  protest trumps rally,0
2247,vladimir putin says president obama democratic colleagues either idiots deliberately trying destroy economy,says vladimir putin said president obama fellow democrats either idiots deliberately trying destroy economy,0
2248,mccain supports tax breaks companies ship jobs overseas,mccain supports tax breaks companies ship jobs overseas,0
2249,isis runs border become porous politics shack obamas,isis running border made porous barack obamas policies,0
2250,job losses certain new plan capping taxation includes provision takes account  billion eight years newly unemployed workers resulting driedup energy sector  much job creation,job losses certain new capandtax plan includes provision accommodating newly unemployed workers resulting driedup energy sector tune  billion eight years much creating jobs,1
2251,states federal law limit number guns bullets buy,says federal law limitation number guns bullets buy,1
2252,studies shown voter fraud exist texas,studies shown voter fraud nonexistent texas,0
2253,extending current tax rates would earn millionaires even billionaires average  year,extending current tax rates would average  year millionaires even billionaires,1
2254,unique internet addresses  wisconsin alone  downloaded child pornography,unique internet protocol addresses  wisconsin alone  downloaded child pornography,1
2255,factually correct say jennifer brunner inherited least  lawsuits took office result blackwells mismanagement  election,factually correct say jennifer brunner inherited least  lawsuits came office result ken blackwells mismanagement  election,0
2256,aclu filed lawsuit end prayer military completely,aclu filed suit end prayer military completely,0
2257,president george bush gun crime prosecutions  percent higher president obama,president george bush prosecution gun crimes  percent higher president obama,0
2258,every year  babies born deformed country women alcoholics give birth,babies born deformed every year country women alcoholics theyre carrying children term,0
2259,one voter lost every  minutes say,says losing one voter every  minutes,1
2260,today two vietnamese side side north south exchanging working,today two vietnams side side north south exchanging working,0
2261,data system corresponds common core designed collect  data points child may contain personal data,data system goes along common core designed collect  data points child include personally identifiable data,0
2262,alison alter received austin parks chairman  removed unanimous vote austin city council,alison alter got attendance  austin parks board member removed unanimous vote austin city council,0
2263,says got woman latestage cancer vaccinate texas girls virus cause cervical cancer,says got lobbied woman latestage cancer vaccinating texas girls virus cause cervical cancer,0
2264,florida spent money drug testing saved denying benefits people tested positive drugs,florida shelled money drug testing saved denying welfare benefits people tested positive drugs,1
2265,illegal immigration lowest level  years,illegal immigration lower  years,1
2266,ive career voting record  percent congress nelson voting record  percent,ive got  percent career voting record congress bill nelson  percent voting record,1
2267,secretary state high approval rating,secretary state high approval rating,1
2268,kesha rogers democrat,kesha rogers democrat,0
2269,house republicans spent  million  votes repeal obamacare,says house republicans spent  million  votes repeal obamacare,0
2270,democrats verge passing largest tax increase us history,democrats poised cause largest tax increase us history,0
2271,mayor cory booker says newark seen five consecutive years increases violent crime five consecutive years increases homicides,says mayor cory booker newark seen violent crime five years row murder five years row,1
2272,seventy  counties  percent residents eligible emergency food,seventy ohios  counties  percent residents eligible emergency food,1
2273,american schools marginalized,americanschools segregated,1
2274,filibustered,filibustered,1
2275,president obamas inaction caused three weeks pass even approved governors plan protect swamp,president obamas inaction caused three weeks go even approved governors plan protect marsh,1
2276,chinese probably stole  billion intellectual property united states last year,chinese last year probably stole  billion inintellectual property united states,1
2277,nearly nine  cents spent turn mile stretch interstate  toll road came people outside missouri,almost nine every  pennies would spent turning mile stretch interstate  toll road would folks outside missouri,0
2278,greg abbott said would waste extend prek texas children,greg abbott said would waste expand prek texas children,0
2279,costs us three times logistically fight afghanistan anywhere else,costs us logistically three times fight afghanistan place,0
2280,bush administration  detainees released guantanamo,detainees released guantanamo bush administration,1
2281,milwaukee likely victim violent crime  percent country,youre likely victim violent crime milwaukee  percent country,1
2282,average person receives minimum wage america  years old,average person gets minimum wage america  years old,0
2283,public money marlins stadium comes hotel tax burden borne tourists visiting city local taxpayers,majority public funding marlins stadium came hotel taxes burden incurred tourists visiting city resident taxpayers,1
2284,today people leave country move,people today leaving virginia moving,1
2285,rick scott resources preschool education,rick scott funds preschool education,0
2286,children crossed southern us border never examined quarantined arrival simply sent country many measles outbreak due immigration policy,children coming across southern us border never examined got quarantined disease sent across country many measles  outbreak immigration policy,0
2287,mackpenny plan federal budget would balance budget  continue receive support,mack penny plan federal budget would balance budget  continues gain support,1
2288,arizonas immigration law police required check immigration status lawn overgrown dog barks loudly,arizona immigration law police required check immigration status someones lawn overgrown dog barking loudly,1
2289,result house republican bill nonpartisan congressional budget office confirms premiums families cut  percent,result house republican bill nonpartisan congressional budget office confirms families see health care premiums reduced  percent,1
2290,says thomas jefferson helped write constitution,says thomas jefferson helped craft constitution,0
2291,tax increase said republican senate candidate tammy baldwin supports  billion tax increases,says us rep tammy baldwin candidate senate supports raising taxes  billion,0
2292,wind energy texas already cheaper dirty fossil fuels,right texas wind power already cheaper dirty fossil fuels,1
2293,obama administration says plans reduce number beds designated detain people violate immigration laws release hundreds dangerous criminals communities,says obama administration plans reduce number beds devoted holding individuals violating immigration laws release hundreds dangerous criminals communities,0
2294,democratic challenger russ feingold says crucial vote obamacare,says democratic challenger russ feingold deciding vote obamacare,0
2295,florida mistakes exonerations death row,florida errors exonerations death row,1
2296,recent economic upswing seems coincide expectation new republican congress,recent economic uptick appears coincide expectation new republican congress,0
2297,precedent democrats deception never written reconciliation bill change law exist,precedent democrats deception  never written reconciliation bill amend law exist,1
2298,one voted iranian agreement,one voted iran deal,0
2299,kirk actually broke pentagon rules twice inappropriately mixed politics military service,kirk violate pentagon rules twice actually improperly mingling politics military service,1
2300,years oregon never tried come landuse plan look like,oregon never tried create landuse plan look like  years,1
2301,expanding medicaid affordable care act,expanding medicaid affordable care act,0
2302,obamas plan raise capital gains tax hurts middle class,obamas plan raise capital gains tax hurts middle class,0
2303,zika law restricts access birth control services necessary control spread virus puerto rico,house zika bill limits access birth control services needed help curb spread virus puerto rico,1
2304,claim  percent firearms sold without background checks stems information gathered background checks even needed,says claim  percent guns sold without background checks traces information gathered background checks even required,1
2305,doctors kill  people year botched operations,doctors kill  people year botched surgeries,0
2306,white house put joint logo slogan tucson shooting memorial,white house branded memorial service tucson shootings together thrive logo slogan,0
2307,obama rules washton away free gifts lobbyists away fancy plane rides free,obama changed rules washington gone free gifts lobbyists gone fancy airplane rides nothing,1
2308,end budget taxes state cut  billion,end budget im right taxes cut  billion state,1
2309,joanne kloppenburg told us considers task fight fairer society,says joanne kloppenburg told us thinks job promote equal society,1
2310,president eisenhower wrote night invasion normandy letter resignation united states army failure land normandy,president eisenhower night normandy invasionwrote letter resignation united states army failure landings normandy,0
2311,financial sector accounts  per cent economy,percent economy financial sector,0
2312,barack obama reversed pledge immediately begin withdrawing american troops iraq,barack obama reversed commitment begin withdrawing american troops iraq immediately,0
2313,illegal immigration crime lowest levels decades,illegal immigration crime rate low theyve decades,1
2314,criminal aliens accounted  percent homicide convictions five states california texas arizona florida new york,criminal aliens accounted  percentof murder convictions five states california texas arizona florida new york,0
2315,repealing obamacare saves nation  trillion,repealing obamacare saves nation  trillion,0
2316,statistics show people travelling carpooling public transport cycling walking time,statistics show people time telecommute ride carpools mass transit bicycle walk,1
2317,constitutional amendment says ban drilling coast florida,constitutional amendment says theres ban drilling right floridas coast,0
2318,president barack obamas  state union address words alqaida never used first time since february  words used state union address,president barack obamas  state union address words alqaida never used first time words used state union address since february,1
2319,mccain voted  times raising minimum wage,mccain voted  times minimumwage increase,1
2320,sen arlen specters party change could ultimately allow republicans filibuster judicial nominees judiciary committee level nominees never get committee,sen arlen specters party switch could end giving republicans ability filibuster judicial nominees judiciary committee level nominees never get committee,1
2321,texas legislature says four texas legislators voted bill grants tuition certain illegal immigrants states,says four texas legislators voted law giving instate tuition rates certain illegal immigrants,1
2322,oregano nations commercially dependent state,oregon tradedependent state nation,0
2323,fact new jersey donor state get  cents back every dollar send washington interestingly kentucky gets  every dollar send washington,fact new jersey donor state get  cents back every dollar send washington interestingly kentucky gets  every dollar send washington,1
2324,says barack obama huge majority congress first two years office nothing create jobs america,says barack obama huge majorities congress first two years office nothing create jobs america,0
2325,hillary clinton proposes print immediate work permits millions illegal immigrants enter take daytoday jobs including lowincome african americans,says hillary clinton proposing print instant work permits millions illegal immigrants come take everybodys jobs including lowincome africanamericans,0
2326,us senator lindsey graham says south carolina labor shortage wants immigration,us sen lindsey graham says south carolina labor shortage wants immigration,0
2327,people move austin every day,people day move austin,0
2328,one interesting things stimulus package projects got budget faster expected simply much work,one interesting things recovery act projects came budget faster expected theres lot work,1
2329,spent  per child per year school system,spending  bucks kid year school system,1
2330,austin far lowest property tax rate among five major texas cities,says austin lowest property tax rate far five major cities texas,1
2331,support sonia sotomayor,didnt support sonia sotomayor,0
2332,see propaganda many sides terrorists donald trump says muslims recruit fighters,look propaganda lot terrorists sites donald trump saysabout muslims used recruit fighters,1
2333,says chris christie first governor america endorse mitt romney,says chris christie first governor america endorse mitt romney,0
2334,general electric created jobs country pays taxes makes historic profits,general electric hasnt really created jobs country doesnt pay taxes theyre making historic profits,1
2335,us law firm says neither campaign idea going regard fathers illegal campaign contributions closed case,says us attorneys office said neither campaign idea going regarding fathers illegal campaign contributions thats closed case,1
2336,iowas republican caucus ceased matter years ago way determines partys nominee,iowas republican caucus stopped mattering years ago way determines party nominee,1
2337,planned parenthood donald trump hillary clinton say terrible funded taxpayer money,says donald trump hillary clinton say planned parenthood terrificand keep taxpayer funding,0
2338,thensen barack obama missed   percent voters  john kerry missed   percent bob graham  percent votes,thensen barack obama missed   percent votes  john kerry missed close   percent bob graham missed  percent votes,1
2339,texans eat catfish residents states combined,texans eat catfish residents states combined,0
2340,cruz said wants let syrian refugees country grant amnesty illegal immigrants,says ted cruz wanted let syrian refugees give amnesty illegal immigrants,1
2341,january november  year far hottest first  months year,january november  year far hottest first  months year recorded,1
2342,adjusted cost living georgia ranks first nationally teacher salaries benefits,adjusted cost living georgia ranks first nationally teacher salary benefits,1
2343,us senator sheldon whitehouse rewarded wall street executives multimillion dollar bonuses,us sen sheldon whitehouse rewarded wall street executives millions bonuses,0
2344,reforms would saved taxpayers  billion,says act  reforms saved taxpayers  billion,1
2345,federal health care law upheld supreme court improved saved lives  texans would otherwise benefited health insurance preexisting conditions,says federal health care law upheld supreme court improved saved lives  texans otherwise prevented obtaining health coverage due preexisting conditions,1
2346,percent gov nathan deals appointments africanamerican,percent gov nathan deals appointments africanamerican,1
2347,date new jersey state government fewer employees christie whitman left office,today new jersey state government less employees christie whitman left office,1
2348,born defence spending  per cent budget today  per cent,born defense spending  percent budget  percent,1
2349,john mccain said december surprised subprime mortgage problem,john mccain saidin december surprised subprime mortgage problem,1
2350,violence women genderselective abortion female infanticide suicide monstrous maternal mortality genderspecific causes cost lives war civil war th century,lives lost violence women sexselective abortion female infanticide suicide egregious maternal mortality sexlinked causes lost wars civil strife th century,1
2351,advantages offered congressman even comparable advantages get government employee experienced nearly good,benefits offered congressman dont even compare benefits get state employee experienced theyre nearly good,1
2352,huckabee supported school break children illegal immigrants illegally citizens pay higher tax rate,huckabee supported tuition break children illegals illegally citizens pay higher rate,1
2353,senate republican education plan unfunded mandate local school districts,senate republican education plan unfunded mandate local school districts,1
2354,obama voted even supported amendments would destroy immigration legislation,obama voted even sponsored amendments intended kill immigration overhaul legislation,1
2355,obamacare options cant get competitive bids,obamacareyou options cant get competitive bidding,0
2356,john mccain said economy strong suit,john mccain said economy strong suit,1
2357,since marijuana legalized number traffic fatalities actually decreased,weve seen highway fatalities actually decrease colorado since marijuana use legalized,1
2358,think senator clinton took money people oil gas industry candidate democrat republican,believe senator clinton youve raised money people oil gas industry candidate democrat republican,1
2359,gov rick scott trying get exemption federal health care law would deny florida consumers right  million rebates get insurers,gov rick scott trying get waiver federal health care law would deny consumers florida right  million rebates hmos,1
2360,carter actually spoken money education senate,jason carter actually opposed funding education senate,1
2361,every day lose  factories united states,every day united states losing  factories,1
2362,percent americans receive minimum wage,percent americans get paid minimum wage,1
2363,affordable care act major reason  fewer preventable deaths hospitals,affordable care act major reason weve seen  fewer preventable patient deaths hospitals,1
2364,patrick murphys indictment dropped murphys father gave prosecutor huge campaign donation,patrick murphys charges dropped murphys father gave prosecutor huge campaign donation,0
2365,current agricultural commissioner allowed rotten beef sent school canteens,current agriculture commissioner allowed tainted beef sent school cafeterias,0
2366,congressman john lewis american hero accused sarah palin somehow associated worst chapter american history senator obama reject remarks,congressman john lewis american hero made allegations sarah palin somehow associated  worst chapter american history  senator obama didnt repudiate remarks,1
2367,national debt  every american  every us household size entire economy,national debt equal  every american  every us household equivalent size entire economy,1
2368,week house voted remove word insane federal law,week house representatives voted remove word lunatic federal law,1
2369,fewer  percent illegals pick grain  percent rely welfare,less  percent illegals picking crops  percent welfare,0
2370,deficit state budget much different,says states budget shortfall much different,0
2371,sen joe biden ranking member foreign relations committee recommended splitting iraq three separate units,sen joe biden ranking member foreign relations committee recommended partitioning iraq three separate entities,1
2372,vast majority school districts reported staff remained grew  state budget,overwhelming number school districts reported staff stayed grew  state budget,0
2373,seventy percent voters support law label voter photos,seventy percent missourians support voter photo id legislation,1
2374,says middleclass new yorkers lowest tax rate  years,says middleclass new york state residents lowest tax rate  years,1
2375,plan provides three times many tax breaks middle class senator mccains,plan offers three times much tax relief middle class senator mccains,1
2376,thirty million americans including many florida able receive medical care next year law,thirty million americans including lot people florida going able get healthcare next year law,0
2377,domestic oil production eightyear high president obama,president obama domestic oil production eightyear high,1
2378,going see unemployment rate debt double federal budget deficit quadruple sen rob menendez dny said,says us sen robert menendezs watch nations unemployment rate debt doubled federal budget deficit quadrupled,1
2379,seniors see  billion health care cuts fund obamacare,seniors see  billion medicare cuts fund obamacare,0
2380,one candidate investigation  terry mcauliffe,theres one candidate investigation  terry mcauliffe,0
2381,annual water consumption actually fell  percent  compared,annual water usage  actually  percent usage,1
2382,currently one south austin austin city council,currently one south austin austin city council,1
2383,percentage pupils attend grammar school end earning diploma equivalent degree seeking diploma equivalent degree  per cent,percent students enter high school eventually earn diploma equivalent remain pursuit diploma equivalent  percent,1
2384,particularly texas department transportation focused much fact  percent people traveling singlevehicle vehicles,focusing much especially texas department transportation  percent people singleoccupancy vehicles,0
2385,us state hour minimum wage week enough afford twobedroom apartment,state us hour minimum wage work week enough afford twobedroom apartment,1
2386,restrictions expire iran nuclear deal iran industrialscale military nuclear capabilities ready use,restrictions expire iran nuclear deal iran industrialsize military nuclear capability ready go,0
2387,hillary clinton says keep congressional salary dies secret service pays mortgage,says hillary clinton receive congressional salary dies secret service pays mortgage,0
2388,proven case hydraulic fracking polluting groundwater said,says theres proven instance hydraulic fracking polluted groundwater,1
2389,sixty percent car thefts st petersburg caused people leaving car keys car,sixty percent auto thefts st petersburg caused people leaving keys car,1
2390,obamas energy secretary dr steven chu said publicly wants us pay european levels gasoline would   gallon,obamas secretary energy dr steven chu said publicly wants us pay european levels gasoline would   gallon,1
2391,stimulus money spent martini bar brazilian steakhouse,stimulus funds used martini bar brazilian steakhouse,1
2392,laborforce participation rate barack obama took office unemployment would,says labor force participation rate barack obama became president unemployment would  percent,1
2393,millions women across country rely planned parenthood contraception also mammography,millions women across country rely planned parenthood contraceptive care rely mammograms,1
2394,obamas tax plan  percent get tax cut,obamas tax plan  percent get tax cut,1
2395,simply fact insufficient funding amtrak delaying installation positive train safety system deny connection philadelphia derailment underfunding amtrak deny reality,simply fact insufficient funding amtrak delayed installation positive train control safety system deny connection derailment philadelphia underfunding amtrak deny reality,1
2396,austin  city employees earning sixfigure salaries,austin  city employees make sixfigure salaries,1
2397,every signatory declaration independence experience federal office,every signer declaration independence federal elected office experience,0
2398,governments food stamp call center program administered overseas shores,state food stamp call center program administered foreign shores,0
2399,acting head health department said majority employees would rather stick current health plan switch obamacare,says acting chief irs said majority irs employees would rather stay current health plan switch obamacare,1
2400,florida number one country car accident fraud,florida  state country automobile accident fraud,1
2401,took office last year historic budget deficit  billion united states closed deficits spending cuts,took office last year faced historic budget deficits  billion virginia closed deficits cutting spending,0
