,clean_text,clean_title,label
2688,jactitate  gazillion sociable security rep jim renacci may remnant forcing entire representation  closed month induce seniors arrive benefits time halting exact processing forcing novel go bed invalid proletarian backlog,slashing  billion social security rep jim renacci may end forcing entire agency  shut month causing seniors get benefits time halting claims processing forcing new retirees disabled workers backlog,0
2689,order sen note admiral nelson voted pass  see scalawag react influence cocaine,says sen bill nelson voted spend  see monkeys react influence cocaine,0
2690,sometime annual deficit republican river suit monthly deficit democrats,old annual deficits republicans become monthly deficits democrats,0
2691,sayspresident ronald reagan second inauguration touched indoors capitol terrible snowstorm,sayspresident reagans second inaugural moved inside capitol terrible snowstorm,1
2692,suppose poll demo without name attached democrat nonpareil period behind gov john kasich,says poll shows without name attached democrats one point behind gov john kasich,1
2693,masses gentle wind blank museum come health upkeep bills,people air space museum rally health care bills,1
2694,people ethical treatment creature approximation  creature spare pa result former chairperson handbill hilary clinton adopting vegan diet,people ethical treatment animals estimates  animals spared annually result former president bill clinton adopting vegan diet,1
2695,tell lone star state bail loanword program oversaw state agribusiness commissioner,says texas bail loan program oversaw state agriculture commissioner,0
2696,spend almost doubly much per head wellness charge hoi polloi country,spend almost twice much per capita health care people country,0
2697,annul th amendment,repealing th amendment,0
2698,says david bruce starr voted flip  oregonian unemployment,says bruce starr voted throw  oregonians unemployment,1
2699,necessitate walk carbon revenue enhancement halt clime change break fence street banks halt politics spying innocent americans cory booking agent doesnt digest ideas,need pass carbon tax stop climate change break wall street banks stop government spying innocent americans cory booker doesnt support ideas,1
2700,says answer urban center council rachel zenzinger vote use task dollars hire taxpayerfunded junketeer china,says serving city council rachel zenzinger voted use tax dollars take taxpayerfunded junket china,0
2701,regulator sample take credit recent military action claim companies trouble ternary companies decision motility ride newly jersey come chris agatha christie became governor,governor trying take credit recent actions taken companies problem three companies decision move stay new jersey happened chris christie became governor,1
2702,property assess give ghost mostly expert college constituent give ghost  money redact state,property taxes went largely technical college portion went  money put state,1
2703,pronounce ace jillion texans jobless united states department state highest unemployment grade years joblessness double kink perrys watch,says  million texans jobless state highest unemployment rate  years joblessness doubled rick perrys watch,1
2704,need million reserve porkbarrel spending gazillion dollar bill every twenty four hours united states senate,asked million earmark porkbarrel spending nearly million dollars every day hes united states senate,1
2705,canada spillage body water drill effect would happen reserve link states,canada spills water practice event would happen allowed united states,1
2706,deal read look suggest tiddler regain easy get marijuana easier get alcohol,lots studies seem indicate minors find easy get marijuana easier get alcohol,0
2707,geographics poorness changed basically last xv years centralise fragile difference states,geography poverty changed fundamentally last  years concentrated fragile conflict states,1
2708,soviet russia wonderful routine atomic warheads  right smart expanded didnt,russia tremendous numbers nuclear warheads  way expanded didnt,1
2709,every buck adorn question start receive   rear economy,every dollar invest head start get   back economy,1
2710,enjoin chairperson obamas decision emergence permission backbone forty line meant denied ability straightaway reduce prices pump,says president obamas decision issue permit keystone xl pipeline meant denied ability immediately reduce prices pump,0
2711,sound bailiwick  books,says subject  books,1
2712,heptad submit small unemployment rank republican governors set republicans using working,seven  states lowest unemployment rates republican governors approach republicans using working,1
2713,spell book gov commodore perry pointed measuring mixer surety failure,writing book gov perry pointed measure social security failure,1
2714,stimulus produce zero jobs,stimulus created zero jobs,0
2715,wellness care law nature reduces keep uninsured states  pct good deal money  trillion,health care law reduces number uninsured america  percent much money  trillion,0
2716,importation oil today eer,import oil today ever,0
2717,hurd tends pct directly republican directly party balloting record,hurd tends  percent straight republican straight party voting record,1
2718,tell chris dame agatha mary clarissa christie negative planned parentage funding five times course governorship,says chris christie vetoed planned parenthood funding five times course governorship,1
2719,hellenic republic magnanimous economy sizing metropolitan miami,greece big economy size metropolitan miami,1
2720,ive trim budget lieutenant governors authority half,ive cut budget lieutenant governors office half,1
2721,twoscore cents every dollar mark spent federal soldier governance take children,forty cents every dollar spent federal government borrowed children,1
2722,cigarette ass toxicant babies small nipper nicotine,cigarette butts poison babies small children nicotine,1
2723,unmatchable affair would instantly work hind warrior assort  petraeus mcchrystal mattis keane flynn  every unmatchable adjourn ahead time secernate chairman obama affair didnt neediness hear,one things would immediately bring back warrior class  petraeus mcchrystal mattis keane flynn  every one retired early told president obama things didnt want hear,0
2724,says budgetrepair bill corporate bargain amply intact,says budgetrepair bill collective bargaining fully intact,0
2725,since make office  novel individual sector speculate make georgia nearly  coming past tense dozen months,since took office  new private sector jobs created georgia nearly  coming past  months,1
2726,proceed unmanageable uracil foresightful expenditure  meg clarence shepard day jr state war never authorized,going difficult us long spending  million day war never authorized,1
2727,selma ala impoverishment rate roughly baseball club time whites,today selma ala poverty rate roughly nine times whites,1
2728,says chairwoman obama declare oneself pinprick strikes military intercession syria,says president obama proposing pinprick strikes military intervention syria,0
2729,enjoin political prisoner cuba,says political prisoners cuba,0
2730,suppose illinois democrat david gill would terminal medicare,says illinois democrat david gill would end medicare,0
2731,first said would allow rest impel iraq articulate wouldnt,first said would leave residual forces iraq says wouldnt,1
2732,sound final stage year graduation rank combined sixdistrict footprint parachute  percent,says last year graduation rate combined sixdistrict footprint jumped  percent,1
2733,president obamas director interior intelligence admiral blair put option way highvalue entropy total interrogation methods used allow abstruse agreement base system snipe country,president obamas director national intelligence admiral blair put way highvalue information came interrogations methods used provided deeper understanding alqaida organization attacking country,1
2734,donald trump asked fl casino gambling enounce,donald trump asked florida casino gambling said,1
2735,milwaukee police use virulent drive range among low spirited country,milwaukee police use deadly force rate among lowest country,1
2736,sen edward antony richard louis campaign  wasnt cosmopolitan wellness care im gladiola,sen edwards ran  wasnt universal health care im glad,1
2737,says barbara buono vote set remuneration  percent,says barbara buono voted raise pay  percent,1
2738,allege lone star state uninsured people put forward   million,says texas uninsured people state   million,0
2739,complaint hunt career politician,ill running career politician,1
2740,aver multnomah county depository library heart heart hours per workweek lowest library fourcounty region,says multnomah county libraries open  hours per week lowest library fourcounty region,1
2741,says mike huckabee come diabetes informercial certify cures intervention wellness agency supports,says mike huckabee appeared diabetes infomercials endorse cures treatments health agency supports,1
2742,allege epa regulation greenhouse gasconade endanger  lone star state dairy farm facilities  swine operations  clavus farm  beef cattle operations,says epa regulation greenhouse gases endanger  texas dairy facilities  swine operations  corn farms  beef cattle operations,0
2743,facebook unveiled modern prevail terminate exploiter creatingposts connect way religion,facebook unveiled new rules stop users creatingposts related way religion,0
2744,democrat sly newly hampshire clarence day elector registration honest election close theyre bus place,democrats sly new hampshire day voter registration honest massachusetts elections close theyre busing place,0
2745,ca added twice many subcontract florida retiring year,california added twice many jobs florida past year,1
2746,past class congress ive write bills go amendments story put act federal reserve note police appendage house,past two years congress ive written bills passed amendments floor house enacted bills law member house,1
2747,enjoin travis county commissioner gerald daugherty claim read bear cut  vote farm remuneration  percent,says travis county commissioner gerald daugherty claims taken pay cut  voted raise salary  percent,0
2748,work non discrimination playact single christian daycare christian parents christian patronage owners rights religious freedom,employment nondiscrimination act discriminates christian daycare christian parents christian business owners rights religious freedom,0
2749,likewise reinforcement pubic hair task cuts sen mccain vote originally think pee pee permanent im sword lily jibe pee pee permanent,also support bush tax cuts sen mccain voted originally believes made permanent im glad agrees made permanent,1
2750,persia defense force budget  billion defense force budget stuffy  billion,irans defense budget  billion defense budget closer  billion,1
2751,brookhaven householder pay hundreds dollars lesser extent holding taxation compare proprietor samevalue homes unincorporated dekalb county,brookhaven homeowners pay hundreds dollars less property taxes compared owners samevalue homes unincorporated dekalb county,1
2752,mosquito universe confederate states everglade state big many community interests country,mosquito population south florida larger many communities country,1
2753,says wellness insurance agiotage rise obamacare,says health insurance premiums rise obamacare,1
2754,allege erv viscount nelson vote yes proamnesty sjr  bank note urgingcongress offer citizenship reside illegally country,says erv nelson voted yes proamnesty sjr  bill urgingcongress provide citizenship residing illegally country,1
2755,old dominion state number one dos per capita screening masses genial illness accelerator pedal purchases,virginia number one state per capita screening people mental illness gun purchases,1
2756,missouri state depleted give workers,missouri state lowest paid workers,1
2757,average bookman loanword debt lone star state the cost average sizing pickup truck truck unlike railway car owners bookman admit refinance loans frown rates,average student loan debt texas the cost average size pickup truck unlike car owners students allowed refinance loans lower rates,1
2758,aver rick scotts proposal election regenerate mandates minutes early voting,says rick scotts proposal election reform mandates  hours early voting,1
2759,whether nation ramp take chassis roads,whether state ramp borrowing build roads,1
2760,people suppose attention done done,people think aids done done,1
2761,electrical energy rates  percent high pitched states required public service corporation companies consumption sure amount money renewable vigour solar power,electricity rates  percent higher states required utility companies use certain amount renewable energy solar power,1
2762,southward carolinas labor shortage specifically meat packing business industry,south carolina labor shortage specifically meatpacking industry,1
2763,urban center fairmount parkland conservancy invested  million hunting park criminal offense went eighty nine pct inside half knot parkland side side three years,city fairmount park conservancy invested  million hunting park crime went  percent within half mile radius park next three years,1
2764,day one six hoi polloi able bodied ratify wellness insurance union soldier marketplace,day one six people able sign health insurance federal marketplace,1
2765,allow get go introduce rhode island already matchless ten hard fast gun laws amongst states,lets start premise rhode island already one  strictest gun laws amongst states,1
2766,says spoken language proisrael group aipac sir edmund hillary hilary rodham clinton unmatched wrinkle palestinian people,says speech proisrael group aipac hillary clinton one line palestinian people,0
2767,says region  uncollectible drouth yr ever recorded,says region  worst drought year ever recorded,1
2768,low spirited income masses handsome gains,lowest income people biggest gains,0
2769,sunshine state issued troika meg hold comport permits past tense  years  revoked,florida issued  million conceal carry permits past  years  revoked,1
2770,every one book job produce obama administration  citizenry went intellectual nourishment stamps,every one job created obama administration  people went food stamps,0
2771,enunciate hold candidacy congress redistricting operation manipulated reserve incumbent politico assure reelection,says declared candidacy congress redistricting process manipulated allow incumbent politicians guarantee reelection,0
2772,state chris koster fight righttowork efforts charter  million north bosses,says chris koster opposes righttowork efforts taken  million union bosses,1
2773,says scrub younger handed obama  one million million shortage obama thin scrub jrs shortage  billion,says bush jr handed obama  trillion deficit obama reduced bush jrs deficit  billion,1
2774,says president barack obama score unilateral switch obamacare times,says president barack obama made unilateral changes obamacare  times,1
2775,broward county unemployment range  percent abject florida,broward countys unemployment rate  percent lowest florida,0
2776,obamacare could force volunteer dismiss stations cutting help close entirely,obamacare could force thousands volunteer fire stations cut service close entirely,1
2777,badger state retreat system public employee selffunded pension plan money doer pecuniary resource,wisconsin retirement system public employees selffunded pension plan money workers funds,0
2778,ninetyfive percentage money employ unionoperated actor training centers ejaculate employers,ninetyfive percent money used unionoperated worker training centers comes employers,0
2779,got solar department energy area west saxon desolate admiralty mile side would enough put percentage electrical energy call join department state states total year,got solar energy area southwestern desert  miles side would enough provide  percent electricity needs united states america full year,1
2780,avail crack enacted would turgid tax cut tx account state senate,helped pass enacted would largest tax cut texas history state senate,0
2781,ryan planthose liv new would sort health care options enjoyed member congress,ryan planthose  younger would receive kind healthcare options enjoyed members congress,0
2782,articulate bernie electric sander come samesex wedding twenty age ago  wasnt popular,says bernie sanders came samesex marriage  years ago  wasnt popular,1
2783,saint david dewhurst first deputy regulator story personal security detail,david dewhurst first lieutenant governor history personal security detail,1
2784,administration bring formula  miscarriage obamacare need persons enrolled insurance architectural plan include elective course miscarriage coverage give miscarriage premium,administration issued rules  abortions obamacare requires persons enrolled insurance plans include elective abortion coverage pay abortion premium,0
2785,overwhelming democrat republican votes  lawmaking two exceptional roger huntington sessions book job demonstrated two party nature wisconsin river legislature,overwhelming democrat republican votes  legislation two special sessions jobs demonstrated bipartisan nature wisconsin legislature,0
2786,enunciate gov wrick perry neer held privatesector job,says gov rick perry never held privatesector job,0
2787,says prexy obama promised hed bread butter unemployment octonary per centum stimulus passed,says president obama promised hed keep unemployment  percent stimulus passed,0
2788,says indiana gov mike cent advocated diverting taxpayer buck supposed conversion therapy,says indiana gov mike pence advocated diverting taxpayer dollars socalled conversion therapy,1
2789,says teddy boy cruz wassail obviate united states america section education would end federal assistance college students,says ted cruz pledged eliminate us department education would end federal aid college students,1
2790,bottomland ten dollar sign schoolroom upside ten dollar sign bureaucracy ruddy tape,bottom  dollars classroom top  dollars bureaucracy red tape,1
2791,profits oh manufacturing job lost sen rob portman name nafta proven success,net ohio manufacturing jobs lost sen rob portman calls nafta proven success,0
2792,kathryn richard starkey see half meetings,kathryn starkey attended half meetings,1
2793,illegal immigration price state taxpayer  one million million every year,illegal immigration costs state taxpayers  billion every year,0
2794,tell freehanded immigration see light group endorsed gop primary opponent dave brat,says liberal immigration reform group endorsed gop primary opponent dave brat,0
2795,welder make money philosophers,welders make money philosophers,0
2796,teddy president theodore roosevelt foremost called health care reform closely century ago,teddy roosevelt first called health care reform nearly century ago,1
2797,says mike dovilla patronage design could allow extraneous corporation require ohio toll road,says mike dovilla supports plan could allow foreign corporation take ohio turnpike,0
2798,charlie crist give quarter record fundraising us government united states senate hotfoot florida,charlie crist broke quarter record fundraising us senate race florida,1
2799,murrayryan softwood showtime dividedgovernment budget understanding since,murrayryan deal first dividedgovernment budget agreement since,0
2800,american language citizenry spoke pretty loudly said stop tower assess hikes,american people spoke pretty loudly said stop looming tax hikes,0
2801,hr jan  debate debra al madinah ordinal number single look google residue nox ordinal number,hour jan  debate debra medina  search google remainder night,0
2802,says state budget deal texas sign us senate leaders funds suckle homes public train universities supply fiscal tending college students,says state budget deal texas house senate leaders funds nursing homes public schools universities provides financial aid college students,1
2803,john brennan  enquire like shot geographical limit trailer light upon program brennan respond said limitation,john brennan  asked directly geographic limitation drone strike program brennan responded said limitation,1
2804,says clock time cartridge holder ring one americas best governors,says time magazine called one americas best governors,1
2805,supporting supreme homage abortion conclusion hard roe wade,supporting supreme court abortion decision roe wade,1
2806,iv years celebrity chief executive  holocene epoch college grad motivate back parents,four years celebrity president  recent college grads moving back parents,0
2807,spanish american unemployment ticktock time luxuriously  pct policies weve implemented,hispanic unemployment ticking alltime high  percent policies weve implemented,0
2808,says rick perry cochaired atomic number gores agitate president,says rick perry cochaired al gores campaign president,1
2809,altogether state war iraq,totally war iraq,0
2810,literally unexampled assess orientation loopholes add together code since  last sentence,literally hundreds new tax preferences loopholes added code since  last time,1
2811,says suzanne bonamici hold  billion skip medicare communicate last year,says suzanne bonamici supports  billion cut medicare passed last year,0
2812,flatulency accomplish  gal capandtrade plan,gas reach  gallon capandtrade plan,0
2813,drop many multitude diacetylmorphine opioid od fall behind assist epidemic peak,losing many people heroin opioid overdoses lost aids epidemic peak,0
2814,articulate democratic united states senate candidate bruce braley vote slew  billion medicare support obamacare,says democratic senate candidate bruce braley voted cut  billion medicare support obamacare,1
2815,preventive aid coverage affordable aid human action already serve granite staters redeem money subsist healthier lives,preventive care coverage affordable care act already helped granite staters save money live healthier lives,1
2816,says  per centum united states muslims hold force american english united states apologise part world wide jihad,says  percent us muslims agreed violence americans united states justified part global jihad,0
2817,stopping point clock time republican river white house sign senate,last time republicans white house house senate,0
2818,sir edmund hillary clinton barack obama need raise assess income brackets,hillary clinton barack obama want raise taxes income brackets,0
2819,us government sen saxby chambliss ballot democrat conservatives,us sen saxby chambliss votes democrats conservatives,0
2820,sec draw row safari put money contender nation get fundraise full,second quarter row campaign raised money challenger nation brought fundraising total,1
2821,allege recall elections aimed murder republican river functionary office cost tens jillion dollar sign run,says recall elections aimed remove republican officials office cost tens millions dollars run,0
2822,wisconsin one half adult serious psychological distress incur genial health handling medication,wisconsin half adults serious psychological distress received mental health treatment medication,1
2823,stood basis nought workers give wellness many give biography go along standing money box administration took action,stood ground zero workers sacrificed health many sacrificed lives kept standing till administration took action,1
2824,invest takingbob mcdonnell pick divide tim kaine took,gift takingbob mcdonnell took fraction tim kaine took,0
2825,first time since cosmos warfare two quint nuclearpowered aircraft carriers dock together,first time since world war ii five nuclearpowered aircraft carriers docked together,0
2826,exxon mobil twoscore thomas nelson page mass medium reaction strategy architectural plan resource protective cover five thomas nelson page tenacious architectural plan petroleum remotion nine thomas nelson page long,exxon mobil  pages media response strategy plan resource protection five pages long plan oil removal nine pages long,1
2827,balloting ok question     spare  book job counterpart river,voting approve question     save  jobs twin river,0
2828,hasnt republican river general assembly urban center council capital rhode island years,hasnt republican legislature city council providence  years,0
2829,ive neer vote populist republican river ballot,ive never voted democrat republican ballot,1
2830,enjoin usa senate touch tommy homer thompson require give new  assess cut millionaire like raising taxes middle class,says us senate rival tommy thompson wants give new  tax cut millionaires like raising taxes middle class,1
2831,economic stimulus lawmaking could undetermined billions taxpayer one dollar bill leftist groups like connexion community organizations regenerate acorn,economic stimulus legislation could open billions taxpayer dollars leftwing groups like association community organizations reform acorn,0
2832,exposure electromagnetic field operation top executive bloodline associated puerility cancer blood diseases,exposure electromagnetic fields power lines associated childhood leukemia diseases,0
2833,milwaukee train serving lowest degree  african american lowest degree  gloomy income students meter reading technique,milwaukee schools serving least  africanamerican least  low income students reading proficiency,1
2834,enounce obama replaced american flagstone chase plane agitate logo,says obama replaced american flag tail plane campaign logo,1
2835,capital georgia city manager kasim walter reed held one conversation populace new falcons stadium labor,atlanta mayor kasim reed held one conversation public new falcons stadium project,1
2836,neer aforesaid marco rubio set zuckerbergs personal senator,never said marco rubio mark zuckerbergs personal senator,0
2837,deuce donald cornet revenue enhancement returns show hasnt pay cent taxes,two donald trump tax returns show hasnt paid penny taxes,0
2838,budget mete take  one million million one dollar bill trend rifle effect immediately special citizens committee set  fetch correspondence  one million million cuts,budget deal struck  trillion dollars cuts went effect immediately special committee set  get agreement another  trillion cuts,1
2839,youre modest business dont adopt wellness worry programme senator obama mandates hes run low well,youre small business dont adopt health care plan senator obama mandates hes going fine,0
2840,weve lost million subcontract since obamas president,weve lost  million jobs since obamas president,0
2841,whether il washington barack obama bridge partiality institute significant reform,whether illinois washington barack obama bridged partisanship bring significant reform,1
2842,ignore assess sixty three times including  holding tax reduction ranks orotund submit history,cut taxes  times including  property tax reduction ranks largest state history,0
2843,new tee shirt largest move system intact country,new jersey largest transit system entire country,1
2844,unexampled chore numbers wisconsin fallen dead last midwestern united states chore growth,new jobs numbers wisconsin fallen dead last midwest job growth,0
2845,baucus bill  federal official funds would subsidise reportage elective abortions,baucus bill  federal funds would subsidize coverage elective abortions,0
2846,iv equilibrate budget row unexampled revenue enhancement anyone best problem outgrowth twelve years nearly  unexampled privatesector jobs merit devote reward unexampled new jersey best teachers education fund ever,four balanced budgets row new taxes anyone best job growth  years nearly  new privatesector jobs merit pay reward new jerseys best teachers education funding ever,1
2847,capandtrade wildly unpopular americans,capandtrade wildly unpopular americans,0
2848,registration xx percent florida voter independents,registration fewer  percent florida voters independents,1
2849,instructor convoluted developing common meat state standards,teachers involved developing common core state standards,0
2850,senator sir edmund hillary president clinton paid fair sex less humankind office,senator hillary clinton paid women less men office,0
2851,pit charles dudley warner record one playacting keystone xl pipeline,mark warners record one acting keystone xl pipeline,0
2852,parent trigger lawmaking outline united states president obamas tiptop advisers outline united states president hilary clinton tiptop advisers,parent trigger legislation drafted president obamas top advisers drafted president clintons top advisers,0
2853,suppose ron johnson vote turn medicare coupon program,says ron johnson voted turn medicare voucher program,1
2854,says bernie smoother preach putt persian troops syria try settle run afoul putt redress doorstep israel,says bernie sanders advocated putting iranian troops syria try resolve conflict putting right doorstep israel,1
2855,barack obamas church life time achievement honour louis farrakhan,barack obamas church gave lifetime achievement award louis farrakhan,1
2856,toothpaste contains poisonous substance core fluoride,toothpaste contains poison substance fluoride,0
2857,today import three fold measure vegetable oil clarence day senator mccain hire office,today import triple amount oil day senator mccain took office,1
2858,closure formula part constituent process  closure democratic put utterer tip oneill ii speakership,shutdowns normal part constitutional process  shutdowns democratic house speaker tip oneill two speakership,1
2859,since  tx get ahead  people free state lost,since  texas gained  people maryland lost,1
2860,aver state department insurance commissioner candidate ralph hudgens fight operose strip women lifesaving insurance coverage mammograms,said state insurance commissioner candidate ralph hudgens fights hard strip women lifesaving coverage mammograms,1
2861,ii date sunshine state supreme court raul cantero kenneth bell pull reputation coherent conservatives,two appointments florida supreme court raul cantero kenneth bell earned reputations consistent conservatives,1
2862,says legislating supported gay rightfield activist would pillage mother father future texas birthing certificates,says legislation supported gay rights activists would strip mother father future texas birth certificates,0
2863,says gerald daugherty advocated lowering penalty criminal offense wish strangling domestic furiousness cases cast masses gaol system,says gerald daugherty advocated lowering penalty crimes like strangulation domestic violence cases throw people jail system,0
2864,mercury employ vaccines rubber story mercury,mercury used vaccines safe level mercury,0
2865,allege fouryear terms urban center council fellow member norm urban center size,says fouryear terms city council members norm cities size,1
2866,tommy count rumford father welfare reform make groundbreaking wisconsin river make program wisconsin river go mold interior international reforms,tommy thompson father welfare reform creating groundbreaking wisconsin works program wisconsin became model national international reforms,1
2867,trade cartesian product made usa respite world ever,sell products made america rest world ever,1
2868,wildlife icy national wildlife refuge,theres wildlife arctic national wildlife refuge,0
2869,good order every major poll subject poll statewide poll done finis month sestet weeks overcome trump much grown numbersand incessantly declamatory margin escritoire clinton,right every major poll national poll statewide poll done last month six weeks defeating trump often big numbersand always larger margin secretary clinton,1
2870,fought portion rate without ideologist enthusiast,fought shared values without ideologue partisan,0
2871,costs genus cancer associate military issue  one million million twelvemonth state,costs cancer affiliated issues  billion year state,1
2872,capandtrade plan,capandtrade plan,0
2873,left blatantly attempting cut georgia elections,left blatantly attempting disrupt georgias elections,0
2874,enounce obamas sack disinterest proposalputs authorities rouse determining internet pricing price service types products service delivered,says obamas net neutrality proposalputs government charge determining internet pricing terms service types products services delivered,1
2875,chief executive barack obama shorten cost prescription drugs almost  million americans,president barack obama reduced cost prescription drugs nearly  million americans,1
2876,tampa bay isleading state matter job creation,tampa bay isleading state jobs creation,0
2877,earmarked dollar bill replicate since  treble last decade years,earmarked dollars doubled since  tripled last  years,1
2878,says ted cruz help legalizing citizenry state illicitly proposed feed act upon permits,says ted cruz supporter legalizing people country illegally proposed giving work permits,0
2879,economy louisiana mature  per centum degenerate internal gdp yet since internal recession,economy louisiana grown  percent faster national gdp even since national recession,1
2880,whether write supply allowed aig pogy bonuses,whether wrote provision allowed aig dole bonuses,0
2881,aclu atheist capital colorado need nfl stopover tim tebow beg sidelines,aclu atheists denver demanding nfl stop tim tebow praying sidelines,0
2882,lois frankel fatigued  taxpayer money marble exhibitioner individual toilet,lois frankel spent  taxpayer money marble shower private bathroom toilet,1
2883,wisconsin apply vote car outlawed illegal,wisconsin uses voting machines outlawed illegal,0
2884,one half beaver state university students pell grants,half oregon university students pell grants,1
2885,says uncompensated health care absorbed texas infirmary bestow  twelvemonth texas private indemnity rates,says uncompensated health care costs absorbed texas hospitals adding  year texas private insurance rates,0
2886,adorn  million dealings fixes without raising taxes,invested  million traffic fixes without raising taxes,1
2887,countries bombed obama  crotch hair,countries bombed obama  bush,1
2888,america rep debbie wasserman schultz blessed republican world hamas,us rep debbie wasserman schultz blamed republicans creation hamas,0
2889,reputation dark blue prison term said  percent army dark blue leatherneck thought assay suicide,report navy times said  percent army navy marines thought attempting suicide,0
2890,gash property taxation tierce express texas ive governor,cut property taxes onethird state texas ive governor,0
2891,enjoin lone star state passed land dream act state,says texas passed state dream act state,1
2892,hillsboroughs public transportation military commission decree enunciate cabby fag socks mean please come,hillsboroughs public transportation commission rule says cabbies wear socks mean please come,1
2893,increase min salary  minutes would boil disbursal food stamps public housing programme  zillion year,increasing min wage  hour would reduce spending food stamps public housing programs  billion year,0
2894,says eighty diarist killed mexico terminal decade,says  journalists killed mexico last decade,1
2895,united states america rep allen west wants bring book binding earmarks,us rep allen west wants bring back earmarks,0
2896,great unwashed mean solar day strike sunshine state destitute states,almost  people day moving florida free states,0
2897,tx rank th perpupil funding among states,texas ranks th perpupil funding among states,1
2898,booker taliaferro washington times  manoeuver follow previous government conk spending cuts,washington times  pointed succeeded previous administrations failed spending cuts,1
2899,flint mich pipe even havent replaced water system even poisoned,flint mich pipes still havent replaced water still poisoned,1
2900,virginia chance get first state matter orient coast explore grow oil rude bluster offshore,virginia opportunity become first state east coast explore produce oil natural gas offshore,1
2901,donald outdo decision hop confuse newsgoogle public debate des moines near unprecedented,donald trumps decision skip fox newsgoogle debate des moines near unprecedented,1
2902,mccain campaign billet frailty president gore race president george hw bush unrivalled hebdomad election,mccain campaign roughly position vice president gore running president bush one week election,0
2903,weve doubly many states weve bully part democratic vote,weve twice many states weve greater share popular vote,1
2904,wellness give care reform everything give ghost raise costs raise assess downhearted timber wellness care,health care reform everything going raise costs raise taxes lower quality health care,0
2905,metropolis san antonio recycle well nigh forty per centum water jazz practically metropolis capital texas reuses percent thats right better,city san antonio reuses almost  percent water know much city austin reuses  percent thats right better,0
2906,since  united put forward spent untold million time impoverishment rate hasnt budged,since  united states spent untold trillions yet poverty rate hasnt budged,0
2907,toll nether region administer money arrange somebody incarcerate transport university virginia,costs hell lot money put somebody jail send university virginia,1
2908,raw jersey state labor union exhausted le high pitched department education showtime decade,new jersey state union spent less higher education beginning decade,0
2909,state mitt romney eer aver correspond  deadline allow afghanistan,says mitt romney always said agree  deadline leaving afghanistan,1
2910,says order last year theres absolutely understanding tx secede,says said last year theres absolutely reason texas secede,1
2911,sound united states rep ann mclane kuster expend  taxpayer money send press mail,says us rep ann mclane kuster used  taxpayer money send campaign mail,0
2912,boccieri voted drop million clam hour every hour first fifty hour interval office,boccieri voted spend billion dollars hour every hour first  days office,0
2913,mandels interfering journey rural area raising campaign money hasnt bear witness work,mandels busy traveling country raising campaign money hasnt shown work,1
2914,says bernie sanders privation higher standard flirt guns real guns,says bernie sanders wants higher standards toy guns real guns,1
2915,jillion citizenry year come us legally area yet total close figure,million people year come us legally country even comes close figure,1
2916,legal age people opinion poll bear obamacare,majority people polls support obamacare,1
2917,obama brass actively supporting aluminium al qaida iraq terrorist group become muslim state,obama administration actively supporting al qaeda iraq terrorist group became islamic state,0
2918,allege design parenthoods soon objective supporter shoot black babies came world,said planned parenthoods early objective help kill black babies came world,0
2919,ascribable warfare iraq  american dead  hard maimed  wretched grievous health problems touch post traumatic stress syndrome,due war iraq  americans dead  severely wounded  suffering serious health problems related post traumatic stress syndrome,1
2920,republicans charge really amplify government wellness care prescription medicine drugs program,republicans charge actually expanded government health care prescription drug program,1
2921,says administrator salaries increased schoolhouse employee left wing behind,says administrator salaries increased school employees left behind,1
2922,first congress packed framers demand embark owner render medical checkup insurance seamen  sexual congress besides demand seamen corrupt hospital insurance  sexual congress ordain law mandate able citizen hold firearm,first congress packed framers required ship owners provide medical insurance seamen  congress also required seamen buy hospital insurance  congress enacted law mandating ablebodied citizens obtain firearm,1
2923,sight mercer wants sean hannity james dobson let sociable studies texts,ken mercer wants sean hannity james dobson included social studies texts,0
2924,transpacific partnership,transpacific partnership,0
2925,read charlie crist could dilate medicaid wellness concern law passed didnt,says charlie crist could expanded medicaid health care law passed didnt,0
2926,sound congresswoman steve cohen ask government agency  unemployment order  percent unemployment order shelby county gain  percent,says congressman steve cohen took office  unemployment rate  percent unemployment rate shelby county reached  percent,0
2927,latino students fl execute best latino universe united states,hispanic students florida perform best hispanic population united states,1
2928,read president obama adult federal authorities payroll  prole wishing add,says president obama grown federal government payroll  workers wants add,1
2929,florida jeb president george bush governor department state sanction comport deep blemished barf elector presidential election  in contrive barf fifty fifty elector headed,florida jeb bush governor state authorities conducted deeply flawed purge voters presidential election  in plan purge even voters headed,1
2930,sound sen sherrod brown egging stack contestant pitter patter police officer last toilet policeman railcar protestation palisade street places,says sen sherrod brown egging lot protesters spitting policemen going bathroom policemens cars protests wall street places,0
2931,united states president obama pledged die budget line line watch nondefense outlay spiral control increase lxvii pct die class alone,president obama pledged go budget line line watch nondefense spending spiraled control increasing  percent last year alone,0
2932,state regurgitate hagels nomination defense secretarial assistant public celebrated iranian government,says chuck hagels nomination defense secretary publicly celebrated iranian government,0
2933,robert koch brothers one vainglorious polluter country,koch brothers one biggest polluters country,1
2934,sound texas state let green fire state motor fuels tax,says texas state exempts jet fuel state motor fuels tax,0
2935,says capital texas urban center council may give  year subsidize hie track,says austin city council may give  million year subsidize race track,1
