,clean_text,clean_title,label
4120,Every major study conducted by a legitimate group... shows that hundreds of thousands of jobs can be created if you pass our (cap-and-trade) legislation and if you end up setting carbon prices.,every major study that has been done by a legitimate group ...shows that there are hundreds of thousands of jobs to be created if you pass our (cap-and-trade) legislation. and if you wind up pricing carbon.,0
4121,Texas law would allow teachers to kill their students if they felt it necessary.,texas legislation would allow teachers to kill their students if they felt it was needed.,1
4122,Every poll says I won the debate.,every poll said i won the debate.,1
4123,"McCain ""said the other day that he might not meet with the Spanish prime minister because... he's not sure they agree with us.""","mccain ""said the other day that he would not meet potentially with the prime minister of spain, because he . . . wasn't sure whether they were aligned with us.""",1
4124,"Forty percent of the country will be in states that tolerate gay marriage, or at least civil partnerships.",forty percent of the country is going to be in states that are tolerant of gay marriage or at least civil unions.,1
4125,The president supports a drone strike program in America.,the president is advocating a drone strike program in america.,0
4126,in the history of austin it has become more and more expensive.,"over the history of austin, its always gotten more expensive.",0
4127,Neither Hillary Clinton nor Donald Trump has a plan to solve the civil war in Syria.,neither hillary clinton or donald trump has a plan to address the civil war in syria.,1
4128,", states a constitutional amendment passed by voters that instructed a state board of directors, led by Jerry Patterson, to put $300 million in investment proceeds into a fund to support public school operations.",says a voter-adopted constitutional amendment instructed a state board headed by jerry patterson to put $300 million in investment earnings into a fund supporting public school operations.,0
4129,"There have been several media reports about (Donald Trump's) dealings with the mob, with the mafia.","there have been multiple media reports about (donald trumps) business dealings with the mob, with the mafia.",1
4130,"the green 1 cent sales tax is permanent, we will never vote on it again.","the greenlight pinellas 1-cent sales tax is permanent, we never get to vote on this again.",1
4131,"State Rep. Fred Clark (D-Baraboo) ran over a red light, seriously injuring a cyclist.",says state rep. fred clark (d-baraboo) ran a red light and seriously injured a bicyclist.,1
4132,He promises four more years of a government that will press ahead with the privatisation of social security...,he's promising four more years of an administration that will push for the privatization of social security...,0
4133,"the average person pays only about $1,800 in state taxes, the lowest of all 50 states.","the average person only pays about $1,800 in state taxes which is the lowest of all 50 states.",1
4134,Graduation rates in independent schools hit an all-time high of 82.5 per cent in 2012.,the austin independent school districts graduation rate reached an all-time high of 82.5 percent in 2012.,1
4135,"says Scott Brown, who voted with President Barack Obama 70 percent of the time in 2011.",says scott brown voted with president barack obama 70 percent of the time in 2011.,1
4136,"Isis lures women with kittens, Nutella.","isis lures women with kittens, nutella.",0
4137,"In the past six years alone, changes to the pension formula have saved more than half a billion dollars.","in the past six years alone, changes to the pension formula have saved over half a billion dollars.",0
4138,"Texas added 6,600 miles of highway between 2001 and 2012, more than any other state.","texas added 6,600 miles of highway from 2001-2012, more than any other state.",1
4139,"In murder cases such as the Oscar Pistorius case, premeditation can develop in the blink of an eye.","premeditation, in murder cases like the oscar pistorius case, can be formed in the twinkling of an eye.",0
4140,Senate Republicans have filibustered every bill and candidate for the past five years.,says in the last five years senate republicans have placed a filibuster on every piece of legislation and every nominee.,0
4141,Every major newspaper in Texas calls david dewhurst moderate.,every major newspaper in texas calls david dewhurst a moderate.,0
4142,Six of the 58 family planning centers in the states have had to close because of state budget cuts.,says six of the states 58 family planning centers had to close because of gov. chris christies budget cuts.,1
4143,"Korea sold nearly half a million cars in our country last year.... the United States, do you know how much we sell to them? Six thousand. What kind of business is that?","last year, korea sold nearly half a million cars in our country. ... the united states, you know how much we sell to them? six thousand. what kind of deal is that?",1
4144,A married couple using the same surname is becoming increasingly rare in our country.,a married couple that use the same last name is rarer and rarer in our country.,0
4145,"""Seniors should accept, rather than treat, the diseases that come with age,"" said former Sen. Tom Daschle.","claims that former sen. tom daschle said, ""seniors should be more accepting of the conditions that come with age instead of treating them.""",0
4146,The tax-cut deal adds more than $800 billion to the deficit over two years - more than the cost of the plan and more than the cost of the stimulus package and about the same as health care reform.,the tax-cut deal adds more than $800 billion to the deficit over two years -- more than the cost of tarp and more than the cost of the recovery act and about the same as health care reform.,1
4147,"House Minority Leader Nancy Pelosi said in 2006 that she did not believe the capture of Osama bin Laden made us safer, but called his 2011 killing historic.","wrote that in 2006, nancy pelosi said she didnt think capturing osama bin laden makes us any safer, but in 2011 called his killing historic.",1
4148,"Thanks to # obamacare, the average wait time in California is 5 hours.","thanks to #obamacare, average e.r. wait in california is 5 hours.",0
4149,"obama ""voted for... $3 million for an overhead projector in a planetarium in Chicago.""","obama ""voted for ... $3-million for an overhead projector at a planetarium in chicago.""",1
4150,It is rare for a salary determination to be made for an officer who has previously retired from the U.S. Armed Forces.,it is rare that a retirement grade determination is conducted for an officer previously retired from the u.s. armed forces.,1
4151,Rep. Justin Amash says more is true of Democrats than Republicans.,says rep. justin amash votes more with the democrats than with the republicans.,0
4152,says mitt romney running away from ronald reagan.,says mitt romney runs away from ronald reagan.,0
4153,We have the lowest percentage of Americans who actually have a job in 40 years.,we have the lowest percentage of americans actually holding a job in 40 years.,1
4154,"says john, his proposed budget for the next two years represents an increase of 8 percent over the last",says john kitzhabers proposed budget for upcoming biennium represents 8 percent increase over last,0
4155,Undocumented immigrants pay $12 billion a year into Social Security.,undocumented immigrantspay $12 billion a year into social security.,1
4156,"says miami-dade mayoral candidate julio robaina has the highest salary among florida mayors. more than $260,000.","says miami-dade mayoral candidate julio robaina has the highest salary among florida mayors. more than $260,000.",1
4157,"The balanced-budget amendment passed once in a congressional vote but was defeated by a leading Republican Senate no vote, and Rick Santorum says he got up and asked him to step down as chairman.","the balanced-budget amendment once came within one vote of passing congress but was defeated because of the no vote from a top senate republican, and rick santorum says he stood up and called for him to resign his chairmanship.",1
4158,"Increasing the income tax rate for millionaires to offset real estate taxes for other residents is not a tax increase, but a tax shift.",says raising the state income tax rate on millionaires to offset property taxes for other residents is not a tax increase. its a tax shift.,0
4159,"Since 2000, Texas has reduced harmful air pollutants such as nitrogen oxide by 62.5 percent and ozone by 23 percent - a reduction that is 12 percent above the national average.","since 2000, texas has reduced harmful pollutants in the air like nitrogen oxide by 62.5 percent, and ozone by 23 percent--a reduction that is 12 percent greater than the national average.",1
4160,California's capital is the state's second-largest tourist attraction after Disneyland.,"californias capitol building is second only to disneyland, among visitor sites in the state.",0
4161,"Under current conditions, interest payments on the national debt will be $722 billion by 2023, more than the projected $696 billion in defense spending.","under current conditions, by 2023, the interest payments on the national debt will be $722 billion, larger than the projected defense spending of $696 billion.",1
4162,President Obama hijacked the farm bill (and turned it into a food stamp bill).,sayspresident obama hijacked the farm bill (and) turned it into a food stamp bill.,0
4163,"Wealthy taxpayers, not middle-income earners, get the most deductions in the tax code.","wealthy taxpayers, not middle-income earners, get most of the deductions in the tax code.",1
4164,"Indeed, there are more people in poverty today than at the start of the war on poverty.",saysthere are actually more people in poverty now than there were when we started the war on poverty.,1
4165,Georgia has elected more African-American leaders than any other state in the country.,georgia has elected more african-american leaders than any other state in the country.,0
4166,There are over 200 documented cases where (Obama) lied.,there are over 200 documented cases where (obama) has lied.,0
4167,says that Barack Obama never worked in the private sector before he was elected president.,says barack obama never worked in the private sector before he was elected president.,0
4168,"ive also offered a plan that can help (fix Social Security), which is supported by Robert Reich, who was a former labor minister in a previous government.","ive also offered a plan that can help (fix social security) thats supported by robert reich, secretary of labor previously, in a previous administration.",0
4169,"Wisconsin Gov. Scott Walker's actions are directly responsible for the loss of at least 15,000 jobs.","says wisconsin gov. scott walkers actions are directly responsible for killing at least 15,000 jobs.",0
4170,Gwinnett Medical Center operates in negative territory in part because of illegal immigrants.,"gwinnett medical center is operating in the negative, in part, because of illegal immigrants.",1
4171,Forty-seven percent of Americans pay for unexpected spending of $400 through savings or credit cards without selling or borrowing anything.,"47 percent of americanscant pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.",1
4172,The partial ban on misappropriation would not apply to 90% of earmarks.,house appropriations chair david obey's partial earmark ban wouldn't apply to 90% of earmarks.,1
4173,Mr Johnson said he hoped the first steps would be taken to privatise the Veterans Administration.,ron johnson said specifically that he hopes the first steps occur to privatize the veterans administration.,1
4174,Cruzs' tax plan now requires companies to pay 16 percent on the money they make and 16 percent on the money they pay their employees.,"under ted cruzs tax plan, businesses will now have to pay 16 percent on the money they make. they will also have to pay 16 percent on the money they pay their employees.",1
4175,The most recent survey of climate scientists found that about 57% disagree with the idea that 95% of climate change is caused by CO2.,the most recent survey of climate scientists said about 57 percent dont agree with the idea that 95 percent of the change in the climate is caused by co2.,0
4176,"while others put their hands over their hearts, obama turns his back on the flag and trembles.","while others place their hands over their hearts, obama turns his back to the flag and slouches.",0
4177,"Steve Poizner ""has increased his department's budget by nearly 14%.""","steve poizner ""increased his department's budget nearly 14 percent.""",0
4178,"As a senator, Barack Obama supported ""an amendment that basically gutted the legal agency worker program.""","as a senator, barack obama supported ""an amendment that basically gutted the legal temporary worker program.""",1
4179,"The US government wants to ban abortion, including in cases of rape or incest.","ken buck wants to outlaw abortion, even in cases of rape or incest.",1
4180,"Mayor Kenney personally does not support the decline, but he cannot accuse highly skilled city employees of appropriately using the benefits at their disposal.","while mayor kenney personally doesnt support drop, he cant fault highly qualified city employees for appropriately utilizing a benefit thats available to them.",0
4181,"The Republicans control the US Senate with 54 seats, but these 54 senators were elected by only two-thirds of the voters who elected the Democrats. In the Senate, the majority party represents a minority of the people.","republicans control the u.s. senate with 54 seats, but those 54 senators were elected by only two-thirds the number of voters who elected the democrats. in the senate, the majority party represents a minority of the people.",1
4182,"In 2008, 40 percent of union members voted Republican.",forty percent of union members voted republican in 2008.,1
4183,"""This is the biggest education cuts in our state's history,"" said Scott Walker, who has pushed through the biggest cuts in education in our state's history.",says scott walker enacted the biggest cuts to education in our states history.,1
4184,"Under the president's plan, he would cut health care by $716 billion, take that money out of the Medicare trust fund and use it to pay for Obamacare.","under the presidents plan, he cuts medicare by $716 billion, takes that money out of the medicare trust fund and uses it to pay for obamacare.",1
4185,"A few years ago, Gov. rick Scott cut nearly $1 million from mosquito control and shut down the state's mosquito research laboratory.",says gov. rick scott cut nearly $1 million from mosquito control and closed down the states mosquito research lab a few years ago.,0
4186,Wisconsin Gov. Scott Walker denies Democrats the right to vote.,says wisconsin gov. scott walker is denying democrats the right to vote.,0
4187,"Lean, finely textured beef is the correct name [not pink slime], and it is a safe, widely used product.","lean, finely textured beef is the proper name [not pink slime], and it is a safe, widely used product.",1
4188,"When George Bush took office, President Clinton, a Democrat, and the then Democratic Congress had left behind an annual budget that was in surplus.","when george bush took office, president clinton, a democrat, and the democratic congress at the time had left an annual budget that was in surplus.",0
4189,The new health care law includes a $13 billion tax increase for families with special needs.,says the new health care law delivers a $13 billion tax increase on families with special needs.,0
4190,"Every year, air pollution is delayed and another 34,000 people die prematurely.","says every year air pollution protections are delayed, another 34,000 people will die prematurely.",1
4191,the tampa bay roys prices have been rated as the most affordable in the entire professional sport.,the tampa bay rays prices have been judged the most affordable in all of professional sports.,1
4192,"The real estate appraisers ""budget today is $1 million less than it was when I took office 16 years ago.",the property appraisers budget is $1 million less today than when i took office 16 years ago.,1
4193,"let's pay attention to kids who are not going to college, which ends up being about 60 percent of the kids... and get them trained for the jobs that are there. because, you know, there are auto mechanic jobs paying $50,000, $60,000 that they can't get filled. there are airline mechanic jobs paying a lot of money that can't get filled. remarks at afscme forum 6/19/2007","let's pay attention to kids who are not going to college, which ends up being about 60 percent of the kids... and get them trained for the jobs that are there. because, you know, there are auto mechanic jobs paying $50,000, $60,000 that they can't get filled. there are airline mechanic jobs paying a lot of money that can't get filled. remarks at afscme forum 6/19/2007",1
4194,i am every year the nr 1 selection of all law enforcement agencies in texas.,i am every year the no.1 pick of all of the law enforcement agencies within texas.,0
4195,"The U.S. State Department has ordered 160,000 alert suits for Ebola, raising fears that the federal government is expecting the virus to spread rapidly.","the u.s. state department has ordered 160,000 hazmat suits for ebola, prompting concerns that the federal government is anticipating the rapid spread of the virus.",1
4196,Republicans fought to protect corporate tax loopholes that move our jobs overseas.,republicans fought to protect tax loopholes for corporations that send our jobs overseas.,1
4197,We were told there would never be a case of Ebola in the United States.,we were told there would never be a case of ebola in the united states.,0
4198,"Says her congressional district has 10,000 medical-device industry jobs and 1,000 will be lost because of the health-care tax.","says her congressional district has 10,000 medical-device industry jobs and 1,000 will be lost because of health-care law tax.",0
4199,Two days interest we pay China is enough to buy a fighter jet.,two days of interest we pay to china is enough to buy one joint strike fighter [jet].,1
4200,"""It's a big deal,"" says the average Ohio student who graduates from a four-year college or university with nearly $27,000 in student debt.","says the average ohio student graduates from a four-year college or university with nearly $27,000 in tuition debt.",1
4201,"A new federal program provides subsidized ""Obama phones"" with 70 free minutes of cellphone service a month.","a new federal program provides subsidized ""obama phones"" with 70 free minutes of cell phone service every month.",0
4202,"Our greater domestic threat comes from racist, suprematist groups.",our larger domestic threat is from racial supremacist groups.,0
4203,"The US had the opportunity to talk to us about improving our security screening procedures, and we rejected it.","the u.s. had the opportunity with israel coming and talking to us about improving our security screening procedures, and we turned them down.",1
4204,"If you're a terrorist, you can't fly, but you can buy an assault weapon.","if youre a terrorist you cant fly, but an assault weapon you can buy.",1
4205,Not a penny of (California's) bag ban tax goes into the environment.,not one penny of (californias prop 67) bag ban tax goes to the environment.,1
4206,in campaigns in the past with sen. mccain and president george w. bush and others they tended to release tax records in april.,"in campaigns in the past with sen. mccain and president george w. bush and others, they have tended to release tax records in april.",1
4207,We need to find 2 billion gallons of water per day by 2025.,weve got to find 2 billion gallons (of water per day) between now and 2025.,1
4208,"In 2012, Obama won in every state that didn't require photo identification and lost in every state that required photo identification to vote.",says in 2012 obama won in every state that did not require a photo id and lost in every state that did require a photo id in order to vote.,0
4209,to support the Export-Import-Bank,on support for the export-import bank,0
4210,says he had no involvement with the nutritional supplement company mannatech.,says he didnt have an involvement withnutritional supplement company mannatech.,0
4211,The stimulus plan cut taxes for 95 percent of the American population.,the stimulus program cut taxes for 95 percent of the american people.,1
4212,gov. bill haslam makes our department of economic development sharia compliant by hiring a woman who specializes in sharia conformity. that's her job.,gov. bill haslam is making our economic development department sharia compliant by hiring a woman who specializes in sharia compliance. thats what her job is.,0
4213,"New Mexico has ""worked its way up"" to sixth place in the nation in job growth.","new mexico moved ""up to"" sixth in the nation in job growth.",1
4214,We worked together to pass... the largest tax cut in Florida history.,we worked together to enact ... the largest tax cut in florida history.,0
4215,Bill Nelson voted 272 times for higher taxes.,bill nelson actually voted in favor of higher taxes 272 times.,0
4216,He opposed $716 billion in cuts to health care.,says he opposed $716 billion cut to medicare.,1
4217,we spend less than 2 per cent more every year. that's the lowest increase in spending since they were introduced.,we spend less than 2 percent more every year. that is the lowest increase in spending since they have been keeping numbers.,1
4218,President Barack Obama said at the start of the negotiations that the basic approach was to dismantle Iran's nuclear program in exchange for the lifting of sanctions.,president barack obama said at the beginning of the negotiations that the basic approach was to dismantle irans nuclear program in exchange for dismantling the sanctions.,0
4219,The United States has never stood idly by as innocent people have been slaughtered to the extent that is happening in Syria.,the united states has never stood by and seen innocent people slaughtered to the extent thats happening in syria.,0
4220,"US taxpayers paid $71,500 for every job created by the stimulus package.","u.s. taxpayers paid $71,500 per job created by the stimulus bill.",1
4221,David Perdue did not support the 2014 law that U.S. Sens. Isaacson and Chambliss did.,david perdue did not support the 2014 farm bill that u.s. sens. isakson and chambliss did.,1
4222,South Carolina has the fastest-growing economy in the Southeast.,south carolina has the fastest-growing economy in the southeast.,1
4223,"By the end of Governor Rick Perry's term, he will have defrauded Texas taxpayers of more than $360,000 to pay for the rental apartment he stayed in while repairing the historic governor's mansion.","by the end of governor rick perry's term, he will have drained texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic governor's mansion is repaired.",1
4224,"Obama ""suggested bombing Pakistan.""","obama ""suggested bombing pakistan.""",0
4225,President Obama said the post-9 / 11 law helped more than half a million veterans and military family members go to college.,says president obama helped more than half a million veterans and military family members go to college through the post-9/11 g.i. bill.,1
4226,"In our proposal, we would have broadly expanded school aid, Governor Christie eliminated school aid in this budget and instead favored a tax break for millionaires over classroom funding.","in our proposal, we would have expanded school aid across the board governor christie slashed school aid in this budget, preferring instead to extend a tax break for millionaires over funding in the classroom.",1
4227,"From 2008 to 2011, the pages in the relevant draft laws increased from 400 to 2,200 pages.","from 2008 to 2011, the pages in the conforming bills have gone from 400 pages to 2,200.",1
4228,Public employees receive about 25 percent of the paychecks issued in Rhode Island.,public employees receive something like 25 percent of the paychecks that are issued in rhode island.,0
4229,The Iranian agreement will facilitate and accelerate Iran's nuclear weapons acquisition.,the iran deal will facilitate and accelerate the nation of iran acquiring nuclear weapons.,0
4230,"As a congressman, Chris Murphy cashed in on a $1 million salary.","as a member of congress, chris murphy was raking in $1 million in salary.",0
4231,"He admits that he still does not know how to operate a computer, how to send emails.","he admits he still doesn't know how to use a computer, can't send an e-mail.",1
4232,"If today's economy had recovered at the pace of reagent recovery, it would have created the equivalent of 25 million new jobs and increased federal revenues by $800 billion a year.","if todays economy was rebounding at the rate of the reagan recovery, it would have created the equivalent of 25 million new jobs and raised federal revenue by $800 billion a year.",1
4233,Social Security does not contribute a penny to the deficit.,social security doesnt contribute a penny to the deficit.,0
4234,"State Sen. Greg Evers, Nancy Detert and Charles Dean received poor marks from conservatives.","says state sens. greg evers, nancy detert and charles dean got a failing grade from conservatives.",0
4235,when i was mayor of new york city i encouraged adoptions. adoptions increased by 65-70 percent. Abortions decreased by 16 percent.,"when i was mayor of new york city, i encouraged adoptions. adoptions went up 65-70 percent. abortions went down 16 percent.",1
4236,the average teaching member at uw-madison brings in almost a quarter of a million dollars in grants each year.,the average faculty member at uw-madison brings in close to a quarter million dollars a year in grant money.,1
4237,"the dnc hack showed you that the clinton campaign was working on planning (primary) debates against (bernie) sander, and the clinton campaign is continuing this trick against donald trump.","the dnc hack showed you that the clinton campaign was working to schedule (primary) debates against (bernie) sanders, and the clinton campaign is continuing this ploy against donald trump.",0
4238,"Bill McCollum ""served as a lobbyist whose clients facilitated mortgages for illegal immigrants.""","bill mccollum ""served as a lobbyist whose clients enabled mortgages for illegal immigrants.""",0
4239,"As far as I know, we only have one person on the (tva) board of directors who even has experience on the board of directors.","we have only one person on the (tva) board, to my knowledge, who even has any corporate board experience.",1
4240,"john oxendine is under a federal ethics investigation for illegally siphoning off more than $120,000 from dubious Alabama political action committees for his campaign.","john oxendine is under a state ethics investigation because he illegally funneled more than $120,000 to his campaign from shady insurance political action committees in alabama.",1
4241,"""I think it's a good idea,"" says Gov. Scott Walker, who is cooking up the books by publishing figures he has just come up with that show Prudence won jobs in 2011.",says gov. scott walker is cooking the books by releasing numbers he just dreamed up that show wisconsin gained jobs in 2011.,0
4242,Minnesota has more than 500 companies than Oregon and one of the most obvious differences is that they have invested in their schools.,says minnesota has more fortune 500 companies than oregon and one of the most obvious differences is theyve invested in their schools.,1
4243,"Repealing Obamacare would take away health care from 10.3 million Americans who have had health insurance since October 1, 2013.","repeal of obamacare would take away health care for 10.3 million americans who have received coverage since oct. 1, 2013.",1
4244,"As a result of the Texas legislature's decisions, hundreds of thousands of women will no longer have access to primary health care, life-saving cancer screenings and contraception.","says because of texas lawmakers choices, hundreds of thousands of women no longer have access to basic medical care, life-saving cancer screenings and contraception.",1
4245,"Under Gov. Scott Walker's public school budget, a student entering kindergarten will not enjoy the same government investment in his or her education as those who came before him until he or she graduates from high school.","under gov. scott walkers public-school budgets, a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school.",0
4246,"Under the Democrats' plan, 94 percent of small businesses would have to pay higher taxes.",ninety-four percent of small businesses will face higher taxes under the democrats plan.,0
4247,"Obama has never presented a budget, and Congress has worked for two years without passing one.","says obama has never submitted a budget, and congress has worked for two years without passing one.",1
4248,"In one district alone in ohio, president obama received 106,258 electors, but there were only 98,213 eligible voters.","in one county alone in ohio, president obama received 106,258 votes. but there were only 98,213 eligible voters.",0
4249,"Each taxpayer owes about $130,000 to pay off the national debt.","every taxpayer owes about $130,000 to pay off the national debt.",1
4250,Rick Perry has become a millionaire on the public payroll.,rick perry has become a millionaire on the public payroll.,1
4251,"Mark Begich says he took campaign money from the Koch brothers, while Dan Sullivan didn't.",says mark begich has taken campaign cash from the kochs while dan sullivan hasnt.,0
4252,"i took over the worst road system in the country, according to trucker's magazine. when i left, they said it was the best improved road system in the country.","i took on the worst road system in the country, according to trucker's magazine. when i left, they said it was the most improved road system in the country.",1
4253,The patient-doctor relationship is to be abolished under the new health law.,says under the new health care law the patient-doctor relationship will be eliminated.,0
4254,"You can go to Georgia and earn about $6,000 more a year as a teacher.","you can go to georgia and make about $6,000 more a year as a teacher.",1
4255,"We have ten different tax brackets and if you earn $9,000, you're already in the top tax bracket.","we have ten different tax brackets and if youre making $9,000, youre already in the top tax bracket.",0
4256,"For the first time since 1990, American manufacturers are creating new jobs.","for the first time since 1990, american manufacturers are creating new jobs.",0
4257,"Household income in America has fallen by an average of $4,000 for families over the past four years, while it has risen by $5,000 under Mitt Romney when he was governor of Massachusetts.","household income in america has gone down for families an average of $4,000 in the last four years while it went up $5,000 under mitt romney when he was governor of massachusetts",0
4258,"The average bonus [on Wall Street] is about $100,000... bonuses on Wall Street are down 44 per cent.","the average bonus [on wall street] is about $100,000...the bonuses on wall street are down 44 percent.",1
4259,He never voted for tax increases.,says he has never voted for raising taxes.,1
4260,Bill Clinton and George Bush both say build the keystone xl.,says bill clinton and george bush both say build the keystone xl.,1
4261,"Strict Stop Abuse for All has seen sexual assault survivors in its offices report being assaulted by their drivers, at a rate of one a month.","austins stop abuse for everyone has seen in its offices sexual assault survivors that report being attacked by their ridesharing drivers, at a rate of one per month.",1
4262,The Affordable Care Act is not the law of the land.,the affordable care act is not the law of the land.,0
4263,"The New York Times reports that Republicans bragged from the outset about how each bill would be paid for, and that the first vote, the repeal of health care reform, violated that rule.","says that republicans bragged about how every bill was going to be paid for, right from the beginning and that the first vote, the repeal of health care reform, violated that rule.",1
4264,Obama doubled funding for the Pell Grant.,says obama doubled funding for the pell grant.,1
4265,Thousands (in China) owe their jobs to glove makers.,thousands (in china) owe their jobs to mitt romneys companies.,1
4266,Mitt romney refused to say whether they would sign the lilly ledbetter bill.,says mitt romney refused to say whether hed sign the lilly ledbetter bill.,1
4267,Chris Coons has Marxist beliefs.,chris coons has marxist beliefs.,0
4268,"The Financial Services Regulatory Act ""will end taxpayer bailouts.""","the financial services regulatory bill ""will end taxpayer bailouts.""",0
4269,Fewer than 10 percent of Obama's cabinet members have private sector experience.,less than 10 percent of obamas cabinet appointees have any experience in the private sector.,0
4270,"recovery.gov listed congressional districts that ""do not exist.""","recovery.gov listed congressional districts that ""do not exist.""",1
4271,"As many as 20 million Americans could lose their employer-based insurance under Obamacare, according to the Congressional Budget Office.","according to the congressional budget office, as many as 20 million americans could lose their employer-based insurance thanks to obamacare.",1
4272,The president said the biggest threat to America's national security is global warming.,"the president has said the national security threat facing america, the top one, is global warming.",0
4273,"after the merger with tim hortons of canada, burger king is not moving. our headquarters will remain in miami and (we) will continue to pay all our federal, state and local us. taxes.","after merging with tim hortons of canada, burger king is not moving. our headquarters will remain in miami and (we) will continue to pay all of our federal, state and local u.s. taxes.",1
4274,The economy is too weak to raise income levels.,the economy is too weak to raise income levels.,1
4275,"John McCain's health plan ""does not guarantee coverage of cancer screenings or maternity care.""","john mccain's health care plan ""won't guarantee coverage of cancer screenings or maternity care.""",1
4276,Dick Cheney says he supports gay marriage soon as Hillary Clinton.,says dick cheney supported gay marriage soonerthan hillary clinton.,1
4277,"After the terrorist attacks of September 11 brought commercial air travel to a standstill, temperatures plummeted, while planes were allowed to fly for the week after.","after the 9/11 terrorist attacks grounded commercial air traffic, there was a temperature drop while the airplanes werent flying, for the week afterwards.",0
4278,"An extrapolation by the state shows that if the state bans local residency, roughly half of public employees would live outside the municipal boundaries in a decade.",a state reports projection is that approximately half of public employees would live outside municipal boundaries in a decade if the state bans local residency requirements.,0
4279,The annual gross domestic product of the Metroatlanta is greater than 28 states in the Union.,the annual gross domestic product of metro atlanta is bigger than 28 states in the union.,1
4280,"Public funding for Portland public schools per student fell from $6,036 in the 2007-2008 school year to $5,644 in the 2010-2011 school year.","per-student k-12 state funding for portland public schools has dipped from $6,036 in the 2007-2008 school year to $5,644 in the 2010-2011 school year",1
4281,says russ feingold's campaign is driven by small donations like ours.,says russ feingolds campaign is powered by small-dollar contributions like ours.,1
4282,", says Mitt romney and george allen would overturn roe v. wde and allow states to end safe, legal abortions even in cases of rape, incest or when a woman's life is in danger.","says mitt romney and george allen would overturn roe v. wade and allow states to end safe, legal abortion even in cases of rape, incest or when a womans life is at risk.",1
4283,"In 2006, Charlie Crist opposed federal tuition fees for illegal immigrants.","in 2006, charlie crist opposed in-state tuition for illegal immigrants.",1
4284,"In 1978, a student doing a summer job at the minimum wage could afford to pay for four years of full-time study at the public university of his choice.","in 1978, a student who worked a minimum-wage summer job could afford to pay a years full tuition at the 4-year public university of their choice.",1
4285,Sherrod Brown voted to cut health care by more than $500 billion to fund the state's health care system.,says that sherrod brown voted to cut medicare by over $500 billion in order to fund government-run health care.,0
4286,"While 6.2 percent of the population is black, 24 percent of all state abortions are performed by African Americans.","in wisconsin, 6.2 percent of the population is black yet 24 percent of all state abortions are on african-americans.",1
4287,"Rick Perry told students he was unable to attend a governors forum because of scheduling conflicts, then tweeted on forum day that he had just walked his dog.","says rick perry told students he couldnt attend a gubernatorial forum due to scheduling conflicts, then on forum day tweeted that hed just been running with his dog.",1
4288,"In his Senate career, Fred never had a 100% record on the right to life. Records reflect that, and he does not support the Human Life Amendment, which is most surprising because he has been part of the Republican platform since 1980.","fred's never had a 100 percent record on right-to-life in his senate career. the records reflect that. and he doesn't support the human life amendment, which is most amazing because that's been a part of the republican platform since 1980.",1
4289,"In 1928, school administrators sent letters home with children declaring that if al-Smith was elected president, they would not be allowed to have a Bible or read it.","in 1928 school boards sent home letters with children saying that if al smith is elected president, you will not be allowed to have or read a bible.",1
4290,"Usually, it's about $900 a month to get health insurance. (Florida's program) has reduced that to about $150 a month on average.","usually it's about $900 a month to get health coverage. (florida's program has) reduced that, on average, to about $150 a month.",0
4291,on same-sex marriage,on same-sex marriage,0
4292,Judges in the US are woefully underpaid compared to other similar states.,"ohios judges, compared to other similar states, are being woefully underpaid.",1
4293,Louisiana Sen. Mary Landrieu has received nearly $1.8 million from the state in the last decade.,louisiana sen. mary landrieu received almost $1.8 million from bp over the last decade.,0
4294,"Compared to President Obama, President Reagan was rushing home from vacation in Santa Barbara, from Reagan Ranch, when the Korean jet was shot down by the Russians.","compared to president obama,president reagan rushed home from santa barbara vacation, from the reagan ranch when the korean jetliner was shot out of the air by the russians.",0
4295,Americans increasingly want (the Affordable Care Act) repealed.,americans increasingly want (the affordable care act) to be repealed.,0
4296,I supported tort with regard to securities... product liability... intergovernmental trade.,i supported tort reform with regard to securities...product liability...interstate commerce.,1
4297,"""We're going to sue doctors, small businesses and even nurses,"" said Sen. Morgan Carroll, R-Maine.","says state sen. morgan carrolls votes made it easier to sue doctors, small businesses, even nurses. putting her own shady interests first.",0
4298,The vaccine to prevent hpv can cause mental retardation.,says the vaccine to prevent hpv can cause mental retardation.,0
4299,"It is a very different picture from the previous eight years, when 115 tax and fee increases were recorded.","a far different picture from the prior eight years, which saw 115 increases in taxes and fees.",1
4300,"Mexico receives about $24 billion a year in remittances from Mexican nationals working in the United States, most of it from illegal aliens.",mexico receives approximately $24 billion a year in remittances from mexican nationals working in the united states. the majority of that amount comes from illegal aliens.,1
4301,There's a lot of the country that thinks I've been too soft on Wall Street.,theres a big chunk of the country that thinks that i have been too soft on wall street.,1
4302,"The Congressional Budget Office, a nonpartisan agency, has conducted an analysis and said that passing comprehensive immigration reform will reduce the federal budget deficit by $200 billion over the next decade.","the congressional budget office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.",1
