,clean_text,clean_title,label
3721,democrats rang up a $1.42 trillion budget deficit in 2009 the single largest in american history.,democrats rang up a $1.42 trillion budget deficit in 2009 the single largest in american history.,1
3722,common core expects english teachers to spend at least half of their reading instructional time at every grade level on informational texts.,common core expects english teachers to spend at least half of their reading instructional time at every grade level on informational texts.,0
3723,"if they made no changes whatsoever, the [state employees pension] plan still had enough money to go forward for approximately the next 16 years.","if they made no changes whatsoever, the [state employees pension] plan still had enough money to go forward for approximately the next 16 years.",0
3724,says its an old wives story that margaret thatcher told george h.w. bush not to go wobbly.,says its an old wives story that margaret thatcher told george h.w. bush not to go wobbly.,0
3725,"oil companies ""haven't touched"" 68 million acres where they already have rights to drill.","oil companies ""haven't touched"" 68 million acres where they already have rights to drill.",0
3726,says president barack obama failed to stand up for the bipartisan debt solutions of the simpson-bowles commission.,says president barack obama failed to stand up for the bipartisan debt solutions of the simpson-bowles commission.,0
3727,"phoenix, arizona, im told, is now the no. 2 kidnapping capital in the world, right behind mexico city.","phoenix, arizona, im told, is now the no. 2 kidnapping capital in the world, right behind mexico city.",0
3728,congresswoman kathy castor voted to spend $2.6 million to teach prostitutes in china to drink responsibly.,congresswoman kathy castor voted to spend $2.6 million to teach prostitutes in china to drink responsibly.,0
3729,on the main gop presidential debate:not one candidate on the debate stage has military experience,on the main gop presidential debate:not one candidate on the debate stage has military experience,1
3730,"as governor, mike huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, internet taxes, nursing home bed taxes.","as governor, mike huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, internet taxes, nursing home bed taxes.",1
3731,"as a percentage of gross domestic product, we are reducing nondefense discretionary spending to its lowest level since the '60s, lower than it was under reagan, lower than it was under clinton, lower than it was under bush, or both bushes.","as a percentage of gross domestic product, we are reducing nondefense discretionary spending to its lowest level since the '60s, lower than it was under reagan, lower than it was under clinton, lower than it was under bush, or both bushes.",0
3732,says donald trump supports the wall street bailout.,says donald trump supports the wall street bailout.,1
3733,georgia is one of three states that effectively have no regulations whatsoever on lobbyists giving to legislators.,georgia is one of three states that effectively have no regulations whatsoever on lobbyists giving to legislators.,1
3734,"live cats have holes drilled into their skulls, posts put into their heads and coils put into their eyes, and some have had their ears cut off or are intentionally deafened or starved at uw-madison labs that do research to improve hearing in humans.","live cats have holes drilled into their skulls, posts put into their heads and coils put into their eyes, and some have had their ears cut off or are intentionally deafened or starved at uw-madison labs that do research to improve hearing in humans.",1
3735,"says ron johnson is benefiting from several super pacs, i am not.","says ron johnson is benefiting from several super pacs, i am not.",0
3736,"one international flight a day in a wide-bodied jet ... one flight daily generates $150 million a year and approximately 2,300 jobs.","one international flight a day in a wide-bodied jet ... one flight daily generates $150 million a year and approximately 2,300 jobs.",1
3737,i didnt raise taxes once.,i didnt raise taxes once.,0
3738,"mitt romney did not endorse ted cruz, even though he said he is voting for cruz and urged others to do likewise.","mitt romney did not endorse ted cruz, even though he said he is voting for cruz and urged others to do likewise.",1
3739,"says the health care law rations care, like systems in canada and great britain.","says the health care law rations care, like systems in canada and great britain.",0
3740,oregon is spending $10 million advertising obamacare with ads that dont even mention the program and how to enroll in it and that dont mention the word insurance.,oregon is spending $10 million advertising obamacare with ads that dont even mention the program and how to enroll in it and that dont mention the word insurance.,0
3741,"says the treasury department says 41 percent of all business income reported on individual returns would be hit by the [millionaires] surtax that would harm small businessmen and women, the very people we are counting on to create new jobs.","says the treasury department says 41 percent of all business income reported on individual returns would be hit by the [millionaires] surtax that would harm small businessmen and women, the very people we are counting on to create new jobs.",0
3742,"i led the fight to require the coast guard to buy their engines from us, not foreign companies.","i led the fight to require the coast guard to buy their engines from us, not foreign companies.",0
3743,"on sandra day o'connor: ""i think one reason she was a good judge is she had no judicial experience"" before she joined the supreme court.","on sandra day o'connor: ""i think one reason she was a good judge is she had no judicial experience"" before she joined the supreme court.",0
3744,says politifact says amendment 4 will force counties and cities across florida to raise taxes and fees.,says politifact says amendment 4 will force counties and cities across florida to raise taxes and fees.,0
3745,"in massachusetts, half of the primary care doctors are not accepting new patients.","in massachusetts, half of the primary care doctors are not accepting new patients.",1
3746,"he took on special interests and won, passing the toughest ethics law yet.","he took on special interests and won, passing the toughest ethics law yet.",1
3747,says u.s. rep. steve southerland voted himself health care for life.,says u.s. rep. steve southerland voted himself health care for life.,0
3748,a proposed san antonio ordinance will allow men into womens restrooms in the city.,a proposed san antonio ordinance will allow men into womens restrooms in the city.,0
3749,john cornyn backed his pal david dewhurst for the u.s. senate over ted cruz.,john cornyn backed his pal david dewhurst for the u.s. senate over ted cruz.,0
3750,"since 1999, 440 people have been killed in attacks on church property in the united states.","since 1999, 440 people have been killed in attacks on church property in the united states.",0
3751,says scott walker runs a state government that bans employees from talking about climate change.,says scott walker runs a state government that bans employees from talking about climate change.,0
3752,"as a state senator, he (obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!","as a state senator, he (obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!",1
3753,we could cut unemployment in half simply by reclaiming the jobs taken by illegal workers.,we could cut unemployment in half simply by reclaiming the jobs taken by illegal workers.,0
3754,"we are in the sixth year of recovery, and median income is below what it was at the start of the recovery.","we are in the sixth year of recovery, and median income is below what it was at the start of the recovery.",1
3755,the unemployment rate for folks whove never gone to college is almost double what it is for those who have.,the unemployment rate for folks whove never gone to college is almost double what it is for those who have.,1
3756,"under the federal controlled substance act, marijuana is listed in the same schedule i as heroin, even though marijuana is not a killer drug like heroin.","under the federal controlled substance act, marijuana is listed in the same schedule i as heroin, even though marijuana is not a killer drug like heroin.",1
3757,"as a result of obamacare, we are becoming something of a part-time employment country.","as a result of obamacare, we are becoming something of a part-time employment country.",0
3758,"oregon rep. tina kotek, d-portland, has never held a job nor run a business","oregon rep. tina kotek, d-portland, has never held a job nor run a business",0
3759,its estimated we leave somewhere north of $350 billion a year - thats billion - a year on the table uncollected because irs doesnt have the resources.,its estimated we leave somewhere north of $350 billion a year - thats billion - a year on the table uncollected because irs doesnt have the resources.,1
3760,"the rev. wright compared ""the united states marine corps with roman legionnaires who were responsible for the death of our savior.""","the rev. wright compared ""the united states marine corps with roman legionnaires who were responsible for the death of our savior.""",1
3761,says nevada state sen. michael roberson forced common core for nevada schools.,says nevada state sen. michael roberson forced common core for nevada schools.,1
3762,"in 2011, our state-run lottery funded new jersey classrooms by over $930 million.","in 2011, our state-run lottery funded new jersey classrooms by over $930 million.",1
3763,"social security was advocated in the 1930s as a way of getting people to quit working, because they thought we were confined to a permanent scarcity of jobs in this country.","social security was advocated in the 1930s as a way of getting people to quit working, because they thought we were confined to a permanent scarcity of jobs in this country.",0
3764,i didn't say it doesn't really matter whether gore or bush is president.,i didn't say it doesn't really matter whether gore or bush is president.,0
3765,"there isnt a single (texas) legislator under the age of 30, even though millennials make up 25 percent of the electorate in texas.","there isnt a single (texas) legislator under the age of 30, even though millennials make up 25 percent of the electorate in texas.",1
3766,"langevin votes the party line about 98 percent of the time.""","langevin votes the party line about 98 percent of the time.""",1
3767,"says that in 2008, president barack obama said normalization with cuba would first require liberation of all political prisoners and some basic steps toward freedom, including freedom of the press, political parties, labor unions.","says that in 2008, president barack obama said normalization with cuba would first require liberation of all political prisoners and some basic steps toward freedom, including freedom of the press, political parties, labor unions.",1
3768,the united states currently has the highest corporate tax rate in the world.,the united states currently has the highest corporate tax rate in the world.,1
3769,i finished the controversyabout wherepresident barack obama was born.,i finished the controversyabout wherepresident barack obama was born.,0
3770,"there is no $30 million pot of money for redistricting issues, including defending redistricting lawsuits. your tax dollars are not being spent on anything like that.","there is no $30 million pot of money for redistricting issues, including defending redistricting lawsuits. your tax dollars are not being spent on anything like that.",0
3771,"georgia has had 12 school shootings in the two years since the mass killing at sandy hook elementary school, more than any other state.","georgia has had 12 school shootings in the two years since the mass killing at sandy hook elementary school, more than any other state.",0
3772,"if you are going to kill the families of terrorists, realize that theres something called the geneva convention were going to have to pull out of.","if you are going to kill the families of terrorists, realize that theres something called the geneva convention were going to have to pull out of.",1
3773,david perdue opposes laws that provide equal pay protections for women.,david perdue opposes laws that provide equal pay protections for women.,0
3774,"a quarter of our workers make $18,000 per year.","a quarter of our workers make $18,000 per year.",1
3775,"twenty-three million americans suffer from addiction, but only 1 in 10 get treatment.","twenty-three million americans suffer from addiction, but only 1 in 10 get treatment.",1
3776,"reconciliation was used ""for tax cuts for the rich twice under bush.""","reconciliation was used ""for tax cuts for the rich twice under bush.""",1
3777,"we had an agreement that the president could have signed that would have kept 10,000 troops in iraq.","we had an agreement that the president could have signed that would have kept 10,000 troops in iraq.",0
3778,we dont show people playing these games. we dont show them winning playing the video lottery games.,we dont show people playing these games. we dont show them winning playing the video lottery games.,0
3779,weve got the highest corporate tax rate in the world.,weve got the highest corporate tax rate in the world.,1
3780,"the states tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009.","the states tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009.",0
3781,nonpartisan government analysts say obamacare will cost our economy up to 2.5 million jobs.,nonpartisan government analysts say obamacare will cost our economy up to 2.5 million jobs.,0
3782,"a gas tax holiday ""would at best provide 30 cents a day for three months for a grand total of $28.""","a gas tax holiday ""would at best provide 30 cents a day for three months for a grand total of $28.""",1
3783,says recent polls show americans agree with republicans that the federal debt ceiling should not be raised and the debt and deficit should be dealt with mostly by cutting spending.,says recent polls show americans agree with republicans that the federal debt ceiling should not be raised and the debt and deficit should be dealt with mostly by cutting spending.,1
3784,new business startups are at the lowest levels in 30 years.,new business startups are at the lowest levels in 30 years.,1
3785,"florida is one of the few states that has actually had a narrowing of the achievement gap based on income, or based on race or ethnicity.","florida is one of the few states that has actually had a narrowing of the achievement gap based on income, or based on race or ethnicity.",1
3786,says ken cuccinelli supported a law that could allow people to carry missile launchers into airports.,says ken cuccinelli supported a law that could allow people to carry missile launchers into airports.,0
3787,says that u.s. sen. marco rubio says troops are leaving iraq too fast.,says that u.s. sen. marco rubio says troops are leaving iraq too fast.,1
3788,medicare has spent $172 million on penis pumps in the last five years at $360 a pop.,medicare has spent $172 million on penis pumps in the last five years at $360 a pop.,1
3789,"ted strickland stands in lockstep with hillary clinton and the abortion lobby in their desire to force americans to pay for abortion on demand, up until the moment of birth, with their taxpayer dollars.","ted strickland stands in lockstep with hillary clinton and the abortion lobby in their desire to force americans to pay for abortion on demand, up until the moment of birth, with their taxpayer dollars.",0
3790,says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,1
3791,most of the u.s. senate is comprised of multimillionaires.,most of the u.s. senate is comprised of multimillionaires.,1
3792,far more children died last year drowning in their bathtubs than were killed accidentally by guns.,far more children died last year drowning in their bathtubs than were killed accidentally by guns.,0
3793,"in the last two years, super pacs raised more than $180 million -- with roughly half of it coming from fewer than 200 super-rich people and roughly 20 percent from corporations.","in the last two years, super pacs raised more than $180 million -- with roughly half of it coming from fewer than 200 super-rich people and roughly 20 percent from corporations.",1
3794,house republicans required the use of styrofoam cups in house cafeterias that are part of koch industries.,house republicans required the use of styrofoam cups in house cafeterias that are part of koch industries.,0
3795,"isis is right now crucifying christians in iraq, literally nailing christians to trees.","isis is right now crucifying christians in iraq, literally nailing christians to trees.",0
3796,"research found that over the course of the existence of the brady bill ban, the use of assault weapons in crimes decreased by two thirds.","research found that over the course of the existence of the brady bill ban, the use of assault weapons in crimes decreased by two thirds.",1
3797,i have a record on the environment of creating green energy ... taking trash and turning it into cash.,i have a record on the environment of creating green energy ... taking trash and turning it into cash.,1
3798,"tyler perrys plan to turn a majority of the former fort mcpherson into a film and television studio is expected to add over 8,000 new jobs to atlanta.","tyler perrys plan to turn a majority of the former fort mcpherson into a film and television studio is expected to add over 8,000 new jobs to atlanta.",1
3799,the dallas cowboys cant put a sticker on their helmets for the 5 police officers who were killed.,the dallas cowboys cant put a sticker on their helmets for the 5 police officers who were killed.,1
3800,richmond teachers have not gotten a raise for almost 10 years.,richmond teachers have not gotten a raise for almost 10 years.,0
3801,"when the necap proficiency test is re-given to the kids the second and third time, harder questions are taken out.","when the necap proficiency test is re-given to the kids the second and third time, harder questions are taken out.",1
3802,the fastest-rising expense in the u.s. defense department is health care.,the fastest-rising expense in the u.s. defense department is health care.,1
3803,"wisconsin state and local government workers pay $500, $600 or in some cases, $1,000 per year in union dues.","wisconsin state and local government workers pay $500, $600 or in some cases, $1,000 per year in union dues.",1
3804,"when you get a commercial pilots license, you learn to communicate in english no matter where you are in the world.","when you get a commercial pilots license, you learn to communicate in english no matter where you are in the world.",1
3805,"25,000 businesses have been created since (scott) walker took office.","25,000 businesses have been created since (scott) walker took office.",0
3806,texas is growing twice as fast as the rest of the country.,texas is growing twice as fast as the rest of the country.,1
3807,on the importance of an independent voting record,on the importance of an independent voting record,0
3808,a 50-50 public-private split for paying for a new milwaukee bucks arena would be much better -- in terms of the portion of the public financing -- than most of the other arena projects done around the country.,a 50-50 public-private split for paying for a new milwaukee bucks arena would be much better -- in terms of the portion of the public financing -- than most of the other arena projects done around the country.,1
3809,right-to-work states have higher rates of income growth.,right-to-work states have higher rates of income growth.,1
3810,"americas gun-related homicide rate would be about the same as belgiums if you left out california, illinois, d.c. and new jersey, places with some of the strictest gun control laws in the u.s.","americas gun-related homicide rate would be about the same as belgiums if you left out california, illinois, d.c. and new jersey, places with some of the strictest gun control laws in the u.s.",0
3811,there are more pain clinics in broward county than there are mcdonalds in broward county.,there are more pain clinics in broward county than there are mcdonalds in broward county.,1
3812,"says military commanders have said that if donald trump were elected, they would not follow his orders.","says military commanders have said that if donald trump were elected, they would not follow his orders.",0
3813,"in her nearly decade and (a) half in congress, tammy baldwin has sponsored 105 bills. only three have been enacted into law.","in her nearly decade and (a) half in congress, tammy baldwin has sponsored 105 bills. only three have been enacted into law.",1
3814,former president george w. bush and former vice president dick cheney are unable to visit europe due to outstanding warrants.,former president george w. bush and former vice president dick cheney are unable to visit europe due to outstanding warrants.,0
3815,michelle nunn ranks agriculture issues as the 18th most important items facing georgia.,michelle nunn ranks agriculture issues as the 18th most important items facing georgia.,0
3816,"the market is making this decision. the market has driven down the cost of coal, so you have companies going bankrupt.","the market is making this decision. the market has driven down the cost of coal, so you have companies going bankrupt.",1
3817,"alison alter has exploited a campaign finance loophole to obtain over $64,000 in public dollars to fund her campaign.","alison alter has exploited a campaign finance loophole to obtain over $64,000 in public dollars to fund her campaign.",1
3818,"in the 100 days since its passage, the economic stimulus has ""saved or created nearly 150,000 jobs.""","in the 100 days since its passage, the economic stimulus has ""saved or created nearly 150,000 jobs.""",0
3819,says texas retained the right to have a navy when it joined the united states.,says texas retained the right to have a navy when it joined the united states.,0
3820,says thom tillis has cut $500 million from public education.,says thom tillis has cut $500 million from public education.,1
3821,"says ted cruz said: while there may have been an age difference, josh duggars transgressions are far less an affront to god than what gays do to each other.","says ted cruz said: while there may have been an age difference, josh duggars transgressions are far less an affront to god than what gays do to each other.",0
3822,"the wic program is an incredibly cost effective program, serving nearly 10 million americans each year and costing less than $100 per person. in my district, more than 18 percent of residents suffer from food insecurity and depend on wic to make ends meet.","the wic program is an incredibly cost effective program, serving nearly 10 million americans each year and costing less than $100 per person. in my district, more than 18 percent of residents suffer from food insecurity and depend on wic to make ends meet.",0
3823,puerto ricos $70 billion debt is unsustainable and it is unpayable. and the reason why it is unsustainable has everything to do with the greed of wall street vulture funds.,puerto ricos $70 billion debt is unsustainable and it is unpayable. and the reason why it is unsustainable has everything to do with the greed of wall street vulture funds.,1
3824,"during the last election, democrats won over a million votes more than republicans, but because of the way districts are designed, the republicans got 33 more members of the house of representatives than the democrats did.","during the last election, democrats won over a million votes more than republicans, but because of the way districts are designed, the republicans got 33 more members of the house of representatives than the democrats did.",1
3825,says barack obama counted on sandy adams to approve stimulus spending.,says barack obama counted on sandy adams to approve stimulus spending.,0
3826,"says rep. betty sutton supports allowing welfare fund withdrawals from strip clubs, casinos and liquor stores.","says rep. betty sutton supports allowing welfare fund withdrawals from strip clubs, casinos and liquor stores.",0
3827,"says the united states has the highest incarceration rate in the world with 2.3 million inmates, and the majority of americans are imprisoned because they sold small amounts of drugs.","says the united states has the highest incarceration rate in the world with 2.3 million inmates, and the majority of americans are imprisoned because they sold small amounts of drugs.",1
3828,the stimulus bill contains $20 million for the removal of small to medium-sized fish passage barriers and $25 million to rehabilitate off-roading trails for atvs.,the stimulus bill contains $20 million for the removal of small to medium-sized fish passage barriers and $25 million to rehabilitate off-roading trails for atvs.,1
3829,says he helped save the olympic games.,says he helped save the olympic games.,1
3830,"thanks to restrictive and anticompetitive ballot laws, candidates in november 2014 ran unopposed in nearly half of wisconsins state representative races but in michigan and minnesota nearly all races had challengers.","thanks to restrictive and anticompetitive ballot laws, candidates in november 2014 ran unopposed in nearly half of wisconsins state representative races but in michigan and minnesota nearly all races had challengers.",1
3831,"this week liberal bill white faced an ethics complaint about more than $83,000 he failed to report to the state ethics commission.","this week liberal bill white faced an ethics complaint about more than $83,000 he failed to report to the state ethics commission.",1
3832,"documents released by edward snowden reveal that american, britishand israeli intelligence agencies worked together to create the islamic state.","documents released by edward snowden reveal that american, britishand israeli intelligence agencies worked together to create the islamic state.",0
3833,senator mccain voted against the bush tax cuts. now he's for them.,senator mccain voted against the bush tax cuts. now he's for them.,1
3834,"with his proposal to cut income and property taxes, scott walker is increasing the state deficit at a time when borrowing is already at record levels.","with his proposal to cut income and property taxes, scott walker is increasing the state deficit at a time when borrowing is already at record levels.",0
3835,isis is making millions of dollars a week selling libyan oil.,isis is making millions of dollars a week selling libyan oil.,0
3836,the federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.,the federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.,1
3837,"in congress, (cresent hardy) voted to defund daca.","in congress, (cresent hardy) voted to defund daca.",1
3838,"after today, @govjaynixon will have been overridden more times than all previous governors in #mo history #moleg","after today, @govjaynixon will have been overridden more times than all previous governors in #mo history #moleg",1
3839,"patrick murphy voted for obamacare in 2010, yet he reversed himself and voted to delay the employer mandate and the individual mandate.","patrick murphy voted for obamacare in 2010, yet he reversed himself and voted to delay the employer mandate and the individual mandate.",0
3840,"rick scott's former health care company, columbia/hca, committed ""fraud.""","rick scott's former health care company, columbia/hca, committed ""fraud.""",1
3841,"president obama himself attempted to filibuster justice alito, who now sits on the supreme court.","president obama himself attempted to filibuster justice alito, who now sits on the supreme court.",1
3842,polling shows that nearly 74 percent of national rifle association members support requiring background checks for all gun sales.,polling shows that nearly 74 percent of national rifle association members support requiring background checks for all gun sales.,1
3843,"we have almost 68,000 georgia students who are required by law to attend a chronically failing school.","we have almost 68,000 georgia students who are required by law to attend a chronically failing school.",1
3844,tens of billions of dollars (from taxpayer-funded bailouts) ... flowed straight through aig into the coffers of foreign corporations and foreign banks.,tens of billions of dollars (from taxpayer-funded bailouts) ... flowed straight through aig into the coffers of foreign corporations and foreign banks.,1
3845,"you and i know that in the history of mankind and womankind, government federal, state, local, or otherwise has never created one job.","you and i know that in the history of mankind and womankind, government federal, state, local, or otherwise has never created one job.",0
3846,rhode island has the highest dropout rate in new england at twenty-three percent.,rhode island has the highest dropout rate in new england at twenty-three percent.,1
3847,daniel webster said he's out. now he says he's in.,daniel webster said he's out. now he says he's in.,1
3848,"under my platform, i will make no changes to the current (medicare) system for current retirees and anyone approaching retirement.","under my platform, i will make no changes to the current (medicare) system for current retirees and anyone approaching retirement.",0
3849,the greenest county in america.,the greenest county in america.,0
3850,"says el paso was named americas safest large city a year after san antonio, houston and dallas had the nations highest crime rates.","says el paso was named americas safest large city a year after san antonio, houston and dallas had the nations highest crime rates.",0
3851,"the pentagons survey about the dont ask, dont tell policy found that 92 percent of service members agree that they could serve ... in a unit in combat without compromising mission readiness.","the pentagons survey about the dont ask, dont tell policy found that 92 percent of service members agree that they could serve ... in a unit in combat without compromising mission readiness.",1
3852,"since volvo spurned georgia for south carolina in early may, some 3,455 jobs promising more than $800 million in investments have come to the peach state.","since volvo spurned georgia for south carolina in early may, some 3,455 jobs promising more than $800 million in investments have come to the peach state.",1
3853,"ben carson is running for president to eliminate dependency on government. but he doesnt mention that he grew up in public schools, got public housing and food stamps, got free glasses from a government program, was helped by affirmative action, and got pell grants for college.","ben carson is running for president to eliminate dependency on government. but he doesnt mention that he grew up in public schools, got public housing and food stamps, got free glasses from a government program, was helped by affirmative action, and got pell grants for college.",1
3854,we are taking virginias investment in public education to the highest level in the commonwealths history.,we are taking virginias investment in public education to the highest level in the commonwealths history.,0
3855,fdr was called a socialist and a communist.,fdr was called a socialist and a communist.,1
3856,"over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of president george w. bushs policies and the recession.","over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of president george w. bushs policies and the recession.",0
3857,weve had 27 (ebola) outbreaks around the globe and theyve never spread outside of the confines of the countries that were initially affected.,weve had 27 (ebola) outbreaks around the globe and theyve never spread outside of the confines of the countries that were initially affected.,1
3858,on his support for donald trump.,on his support for donald trump.,1
3859,"says donald trump said at the republican convention, i alone can fix it.","says donald trump said at the republican convention, i alone can fix it.",1
3860,"we are looking at 150,000 barrels (of oil) per day less next year, and 200,000 barrels per day less being able to be developed from the gulf the year after because of the moratorium on new drilling enacted by the obama administration.","we are looking at 150,000 barrels (of oil) per day less next year, and 200,000 barrels per day less being able to be developed from the gulf the year after because of the moratorium on new drilling enacted by the obama administration.",0
3861,barack obamas recess appointment of richard cordray is precisely what then-sen. obama claimed would be the wrong thing to do.,barack obamas recess appointment of richard cordray is precisely what then-sen. obama claimed would be the wrong thing to do.,1
3862,this is the only state in the country that bypassed the general assembly to authorize [in-state tuition for undocumented immigrants].,this is the only state in the country that bypassed the general assembly to authorize [in-state tuition for undocumented immigrants].,1
3863,"of the 18 stadiums built from 2004 to 2013, 47 percent of the total cost came from public sources.","of the 18 stadiums built from 2004 to 2013, 47 percent of the total cost came from public sources.",1
3864,pres. obamas finance team is recommending a . . . 1% tax on all transactions at any financial institution.,pres. obamas finance team is recommending a . . . 1% tax on all transactions at any financial institution.,0
3865,says a new national poll shows the majority of the american people believe we should have a gold standard for u.s. currency.,says a new national poll shows the majority of the american people believe we should have a gold standard for u.s. currency.,0
3866,says barack obama is trying to slash funding for the armed pilots program designed to prevent terror attacks.,says barack obama is trying to slash funding for the armed pilots program designed to prevent terror attacks.,1
3867,even our nuclear arsenal doesnt work. it came out recently they have equipment that is 30 years old. they dont know if it worked.,even our nuclear arsenal doesnt work. it came out recently they have equipment that is 30 years old. they dont know if it worked.,0
3868,"if you log into the governments cash for clunkers web site (cars.gov) from your home computer, the government can seize all of your personal and private information, and track your computer activity.","if you log into the governments cash for clunkers web site (cars.gov) from your home computer, the government can seize all of your personal and private information, and track your computer activity.",0
3869,"the oil and natural gas industry provides or supports 141,600 jobs in georgia.","the oil and natural gas industry provides or supports 141,600 jobs in georgia.",1
3870,"in 2009, the state legislature passed more than $5 billion in tax increases.","in 2009, the state legislature passed more than $5 billion in tax increases.",0
3871,"says under our current sentencing laws, about 75 percent of all convicted felons in oregon do not go to prison.","says under our current sentencing laws, about 75 percent of all convicted felons in oregon do not go to prison.",1
3872,right now were the highest taxed country in the world.,right now were the highest taxed country in the world.,0
3873,sotomayor has had her rulings thrown out by the court a troubling four times.,sotomayor has had her rulings thrown out by the court a troubling four times.,1
3874,"todd staples recently tried to woo his supporters and right-wing base by suggesting the agriculture commission cut programs intended to feed the elderly and disabled, many of whom are veterans.","todd staples recently tried to woo his supporters and right-wing base by suggesting the agriculture commission cut programs intended to feed the elderly and disabled, many of whom are veterans.",0
3875,"in the first round of repayments from financial institutions that received tarp money, the government has actually turned a profit.","in the first round of repayments from financial institutions that received tarp money, the government has actually turned a profit.",1
3876,"says he has seen border patrol signs near the mexico border in english, spanish and chinese.","says he has seen border patrol signs near the mexico border in english, spanish and chinese.",1
3877,george w. bush was the least popular president in modern history.,george w. bush was the least popular president in modern history.,0
3878,"says harry reid, when asked about the republican field, said the republican he likes the best is donald trump, and he said, because i can work with him. hell cut deals.","says harry reid, when asked about the republican field, said the republican he likes the best is donald trump, and he said, because i can work with him. hell cut deals.",0
3879,"current projections indicate that medicare will go bankrupt by 2017, while social security will bottom out by 2037.","current projections indicate that medicare will go bankrupt by 2017, while social security will bottom out by 2037.",1
3880,the green bay packers are a socialist organization.,the green bay packers are a socialist organization.,0
3881,the first installment of health care reform ... will raise the deficit by $250 billion.,the first installment of health care reform ... will raise the deficit by $250 billion.,1
3882,"economic inequality in multnomah county has a face -- and a name. it has 90,000 faces and names -- the number of county residents who are still unemployed, or underemployed, in the wake of the 2008 wall street crash.","economic inequality in multnomah county has a face -- and a name. it has 90,000 faces and names -- the number of county residents who are still unemployed, or underemployed, in the wake of the 2008 wall street crash.",0
3883,on tax breaks for businesses,on tax breaks for businesses,1
3884,greg abbott was charged with overseeing the state cancer research fund. but he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. they showered abbott with gifts and free vacations.,greg abbott was charged with overseeing the state cancer research fund. but he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. they showered abbott with gifts and free vacations.,1
3885,my debt to gdp was the lowest or one of the lowest of modern presidents. my taxes to gdp was the lowest and my spending to gdp was too.,my debt to gdp was the lowest or one of the lowest of modern presidents. my taxes to gdp was the lowest and my spending to gdp was too.,1
3886,"says over the last 48 years, every governor at the midterm of his first term or her first term has lost seats in the legislature, with the exception of jim mcgreevey in 2003.","says over the last 48 years, every governor at the midterm of his first term or her first term has lost seats in the legislature, with the exception of jim mcgreevey in 2003.",1
3887,"as speaker, gingrich even supported taxpayer funding of some abortions.","as speaker, gingrich even supported taxpayer funding of some abortions.",1
3888,it has been 80 years since a supreme court vacancy was nominated and confirmed in an election year. there is a long tradition that you dont do this in an election year.,it has been 80 years since a supreme court vacancy was nominated and confirmed in an election year. there is a long tradition that you dont do this in an election year.,1
3889,obama announces plans for a third term presidential run,obama announces plans for a third term presidential run,0
3890,a hidden provision in the health care law taxes sporting goods as medical devices.,a hidden provision in the health care law taxes sporting goods as medical devices.,0
3891,says the 2011-13 state budget eliminates the structural deficit for the first time in decades.,says the 2011-13 state budget eliminates the structural deficit for the first time in decades.,1
3892,"barack obama ""cut taxes for working families.""","barack obama ""cut taxes for working families.""",1
3893,the georgia regional transportation authority concluded that light rail in cobb county would more than double commute time and would therefore be unsuccessful in alleviating traffic congestion.,the georgia regional transportation authority concluded that light rail in cobb county would more than double commute time and would therefore be unsuccessful in alleviating traffic congestion.,0
3894,"every time somebody new gets the ebola virus, it mutates.","every time somebody new gets the ebola virus, it mutates.",1
3895,i have not said that i was a single-payer supporter.,i have not said that i was a single-payer supporter.,0
3896,george lemieux voted against the majority of republicans and joined with democrats to create a task force for responsible fiscal action that looks strikingly similar to the super committee now being set up in washington to justify massive tax hikes.,george lemieux voted against the majority of republicans and joined with democrats to create a task force for responsible fiscal action that looks strikingly similar to the super committee now being set up in washington to justify massive tax hikes.,1
3897,"the democratic health care bill will ""collect higher taxes for 10 years and provide health care for only six years.""","the democratic health care bill will ""collect higher taxes for 10 years and provide health care for only six years.""",1
3898,"a new manufacturing plant is slated to create about 3,000 jobs in central and northeast georgia and create about a $3 billion infusion into the economy.","a new manufacturing plant is slated to create about 3,000 jobs in central and northeast georgia and create about a $3 billion infusion into the economy.",1
3899,"since gov. nathan deal office in 2011, the states rainy day fund has grown by 643 percent.","since gov. nathan deal office in 2011, the states rainy day fund has grown by 643 percent.",1
3900,says president barack obama built this $16 trillion debt.,says president barack obama built this $16 trillion debt.,0
3901,the irs is going to be in charge of our health care.,the irs is going to be in charge of our health care.,0
3902,im also the only lieutenant governor to not take a security detail.,im also the only lieutenant governor to not take a security detail.,1
